"","SigStudies","SigTissues","NumUp","PctUp","NumDown","PctDown","PctUpFC","PctDownFC","TotalDiff","TotalDiffFC","notNA","FC KIRC","FC BLCA","FC BRCA","FC BRCATang","FC OV","FC PAAD","FC PAADHussain1","FC PAADHussain2","FC PRAD","FC PRADLODA","Padj KIRC","Padj BLCA","Padj BRCA","Padj BRCATang","Padj OV","Padj PAAD","Padj PAADHussain1","Padj PAADHussain2","Padj PRAD","Padj PRADLODA"
"glucarate (saccharate)","OV;PAADHussain2","Ovary;Pancreas",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,0.424684138721041,NA,NA,NA,1.66266609295255,NA,NA,1.05930813134716,NA,NA,0.0605375041810306,NA,NA,NA,0.0376467335277247,NA,NA,0.0200256932516942,NA,NA
"gluconate","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.25,1,0.125,0.125,0.125,3,2,8,-1.76362101086927,NA,0.828743214965267,2.57433373421702,-0.38065336257615,0.0889312064259597,0.303794908147896,0.525692399581812,NA,-0.574504096186243,1.89966858419709e-23,NA,2.44734523795499e-05,0.00291031144025699,0.766269496830532,0.721886456727349,0.916797234489677,0.978480263136089,NA,0.0592661402513446
"glucose","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.25,1,0.125,0.125,0.125,3,2,8,2.06332364883548,NA,0.29859731825746,-1.33144386770481,0.494260876045985,NA,-0.351814986701593,-0.27608849266953,-0.534584910249283,-0.453559563483621,2.8887215974736e-30,NA,0.0096209736160139,0.00427975250837792,0.869234643171419,NA,0.404973604945246,0.246822555667076,0.225064312069166,0.153467666745343
"glucose 1-phosphate","KIRC","Kidney",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,3.15551664375935,NA,NA,NA,0.956840701177446,0.11989124516914,NA,NA,NA,NA,4.57146157250977e-37,NA,NA,NA,0.0722765731311598,0.94473674448756,NA,NA,NA,NA
"glucose-6-phosphate (g6p)","KIRC;BRCA;BRCATang;PAADHussain2","Kidney;Breast;Pancreas",4,0.5,0,0,0.375,0,4,3,8,3.22461831374798,NA,3.31723298404837,3.21716056594472,0.905304394454928,-0.60713127492641,-0.0606176259419541,0.845463595474888,NA,-0.661784941759406,5.44901332763343e-38,NA,8.33670116021645e-12,0.0118119027669488,0.315126739190083,0.554789814358141,0.733732795558006,0.0196780567258155,NA,0.143262991402896
"glucuronate","KIRC;BRCA","Kidney;Breast",1,0.5,1,0.5,0,0.5,2,1,2,-1.72968722135914,NA,0.986273682368598,NA,NA,NA,NA,NA,NA,NA,1.41134534188055e-23,NA,2.21561979174944e-05,NA,NA,NA,NA,NA,NA,NA
"glutamate","KIRC;BRCA;BRCATang;PRAD","Kidney;Breast;Prostate",4,0.444444444444444,0,0,0.222222222222222,0,4,2,9,0.591202859054313,NA,2.74483181439715,4.05526831892081,0.431312943757782,0.163720569381535,-0.554673673710416,-0.274842520450139,0.955614906846124,-0.0102219383145215,5.44269304613022e-20,NA,7.21474440301276e-14,0.000162635051073185,0.188932724761144,0.62512358019715,0.149374954398268,0.216399244253494,0.000315477655966699,0.782858985630941
"glutamate, gamma-methyl ester","KIRC;BRCATang","Kidney;Breast",1,0.333333333333333,1,0.333333333333333,0.333333333333333,0.333333333333333,2,2,3,-1.20235856774841,NA,NA,5.88006642958308,NA,NA,NA,NA,NA,0.464730165503137,1.21267191677359e-16,NA,NA,0.000162635051073185,NA,NA,NA,NA,NA,0.0705522463787011
"glutamine","KIRC;OV;PAAD;PRADLODA","Kidney;Ovary;Pancreas;Prostate",2,0.222222222222222,2,0.222222222222222,0,0,4,0,9,0.452280577422242,NA,-0.141561314121494,0.148449303685274,0.804897966966347,-0.598856418900099,-0.0961011927262895,-0.255560091058997,0.562359621522039,-0.456821007568892,7.86695610008279e-13,NA,0.069528463598189,0.751381847933572,0.0418408977329517,0.00336873956018029,0.290244780291047,0.114157598749028,0.279777382766666,0.0161457070354965
"glutarate (pentanedioate)","","",0,0,0,0,0,0,0,0,5,0.272477543308192,NA,NA,1.15033018802824,0.230582324393318,NA,NA,NA,0.589157022580113,0.598906064694026,0.6666436420717,NA,NA,0.280502932645866,0.441696293969967,NA,NA,NA,0.123554759667973,0.451823432692128
"glutarylcarnitine (c5)","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.12675676232403,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61336352225204e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glutathione, oxidized (gssg)","KIRC;BRCATang;PAADHussain2;PRADLODA","Kidney;Breast;Pancreas;Prostate",3,0.375,1,0.125,0.375,0,4,3,8,4.83399286612337,NA,1.73942949728861,5.34765639705814,1.14153470037307,0.39834673561575,2.50849106858124,3.76092498589676,NA,-0.641498848731841,3.094513373193e-10,NA,0.217736835842902,0.0052779314819988,0.465095820690803,0.0987980625433769,0.429565851385565,0.00307098364459268,NA,0.00681105813158133
"glutathione, reduced (gsh)","KIRC;BRCA;BRCATang;PAADHussain2;PRAD","Kidney;Breast;Pancreas;Prostate",4,0.444444444444444,1,0.111111111111111,0.444444444444444,0.111111111111111,5,5,9,5.19762792367147,NA,2.64955718301865,7.57728125305423,1.27764103873092,-0.0718200825345428,2.01695438517755,3.38391512626295,-1.44910826675549,-0.587637703030961,2.8251678180961e-18,NA,3.52949460478615e-05,0.00325612237886792,0.358909542872142,0.675419081700194,0.562852675456899,0.022169385943718,0.00176082768209066,0.125275393844374
"glycerate","KIRC;BRCA;PRAD","Kidney;Breast;Prostate",2,0.222222222222222,1,0.111111111111111,0,0,3,0,9,-0.226429430091139,NA,0.845456088667273,1.07116009709678,-0.156710315860752,-0.267003175269945,-1.08507069080989,-0.18882567984394,0.837256355355829,0.0371135604641439,0.00425305856164675,NA,1.43555788659627e-05,0.110591834729766,0.862998988857599,0.808113062620633,0.146159047638581,0.507022786861636,0.00747968114828546,0.654420235721719
"glycerol","BRCA;BRCATang;PAADHussain1;PAADHussain2;PRAD","Breast;Pancreas;Prostate",3,0.375,2,0.25,0.375,0.25,5,5,8,0.0132240043391671,NA,1.7669502576735,1.13465393638191,0.240519786705428,NA,-1.26664757278364,-1.68846200154623,1.61126030819904,-0.0255341990037791,0.422487681736312,NA,2.22437151364062e-08,0.0118119027669488,0.819027192454614,NA,0.031235645130253,0.0011994188653949,0.000216904198142777,0.812078975704446
"glycerol 2-phosphate","KIRC;BRCA;BRCATang;OV;PAADHussain2;PRADLODA","Kidney;Breast;Ovary;Pancreas;Prostate",5,0.714285714285714,1,0.142857142857143,0.428571428571429,0.142857142857143,6,4,7,0.662970845628673,NA,2.07130971883608,3.70781232607316,1.70914972971661,NA,-1.55919891990392,-1.82199062985366,NA,0.986371206081079,0.000473808233183049,NA,5.57014777868012e-06,0.00222605761879859,0.033782523942707,NA,0.241300330917782,0.00610820318679842,NA,0.0119401039388953
"glycerol 3-phosphate (g3p)","KIRC;BRCA;BRCATang;PAAD;PAADHussain2;PRAD;PRADLODA","Kidney;Breast;Pancreas;Prostate",4,0.444444444444444,3,0.333333333333333,0.333333333333333,0.111111111111111,7,4,9,-0.228909267794754,NA,1.73600421761538,4.53577264322958,1.53032687375108,-0.819905765510781,-1.89264206018021,-1.85939661122478,2.4269890821502,0.504659669299645,0.0123508433395839,NA,5.57014777868012e-06,0.000394970838320592,0.109602169167133,0.0115659855705058,0.0546116514367148,0.00255721853022432,3.90312465691009e-05,0.0254750384367735
"glycerophosphoethanolamine","KIRC;BRCATang;OV;PRADLODA","Kidney;Breast;Ovary;Prostate",3,0.75,1,0.25,0.75,0.25,4,4,4,-1.26948941072032,NA,NA,4.17338432178205,3.86984892326684,NA,NA,NA,NA,1.46073950355464,6.77064561451164e-16,NA,NA,0.0463476391075884,0.0272742525196302,NA,NA,NA,NA,0.0294590350388092
"glycerophosphorylcholine (gpc)","KIRC;BRCATang;PAAD;PAADHussain1;PAADHussain2;PRAD","Kidney;Breast;Pancreas;Prostate",3,0.333333333333333,3,0.333333333333333,0.222222222222222,0.222222222222222,6,4,9,0.6624619738683,NA,0.610322747756062,3.65690823862438,1.50905543930761,-0.863735214096153,-1.25023633794497,-1.7610511790576,1.54799516343599,0.225029123001875,9.16285084587548e-09,NA,0.172995923126549,0.000394970838320592,0.0993152085559791,0.0115659855705058,0.0469038782450647,0.000574960872962636,0.00909261722457162,0.561719002799535
"glycine","KIRC;BRCA;BRCATang;PRAD","Kidney;Breast;Prostate",3,0.333333333333333,1,0.111111111111111,0.222222222222222,0,4,2,9,-0.236023913326123,NA,1.7965072089281,4.08372834254154,0.607987977430934,-0.231852998241805,-0.397667017639753,-0.399643240477954,0.872696786501078,0.122528696977087,0.00423260992851389,NA,4.56313268676146e-13,0.000162635051073185,0.0770584968118904,0.845616157260353,0.193846522348206,0.19076646149322,0.000366132078736643,0.276969771789847
"glycocholenate sulfate*","KIRC","Kidney",0,0,1,0.25,0,0,1,0,4,-0.158265601671597,NA,NA,NA,-0.306203034822271,NA,-0.928852508164873,0.200116885579344,NA,NA,0.0147731044693965,NA,NA,NA,1,NA,0.469618273434243,0.205884504164256,NA,NA
"glycolate (hydroxyacetate)","KIRC","Kidney",0,0,1,0.25,0,0,1,0,4,-0.495295642626975,NA,NA,0.0935278665059126,-0.312488349228549,NA,-0.222576589434531,NA,NA,NA,3.23290643786873e-13,NA,NA,1,0.27974526421,NA,0.503574950923544,NA,NA,NA
"glycolithocholate sulfate*","KIRC","Kidney",0,0,1,0.2,0,0,1,0,5,-0.536663598188493,NA,-0.24836837923695,-1.27873406351176,0.145082179587951,NA,NA,-0.303950845373102,NA,NA,0.00155805589389425,NA,0.792767857028457,0.0540495344236843,0.609120621689762,NA,NA,0.712300914860714,NA,NA
"glycylglycine","KIRC;BRCA","Kidney;Breast",1,0.2,1,0.2,0.2,0.2,2,2,5,-1.44229899700562,NA,1.29717441173007,1.36951988361111,NA,NA,-0.648419502000694,-0.0685562658157635,NA,NA,9.53036463855943e-26,NA,4.46867701279288e-07,0.15728070803975,NA,NA,0.168614499537125,0.916627247116181,NA,NA
"glycylisoleucine","KIRC;BRCATang;PRADLODA","Kidney;Breast;Prostate",1,0.2,2,0.4,0.2,0,3,1,5,-0.267769331600736,NA,NA,1.70749504491161,NA,NA,-0.40291442026252,-1.03649278802577,NA,-0.350580543394079,0.0002716875004275,NA,NA,0.00392143262269495,NA,NA,0.264950612214892,0.360048098802449,NA,0.000400264051493075
"glycylleucine","BRCA;BRCATang","Breast",2,0.285714285714286,0,0,0.285714285714286,0,2,2,7,0.184693823045786,NA,1.29453810035736,4.33403000885719,1.28512345256748,NA,-0.118600760237209,0.236395075820692,NA,0.210377085959555,0.76920116762249,NA,2.93099947037827e-06,0.00291031144025699,0.0770584968118904,NA,0.301092668506463,0.88636828811425,NA,0.180886462677498
"glycyllysine","","",0,0,0,0,0,0,0,0,1,0.178250599224624,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489313914271835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glycylmethionine","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.766770972071616,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00490368132712355,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glycylphenylalanine","KIRC;BRCATang","Kidney;Breast",2,1,0,0,0.5,0,2,1,2,1.10839365473273,NA,NA,0.970036468871988,NA,NA,NA,NA,NA,NA,2.00587495960664e-09,NA,NA,0.0463476391075884,NA,NA,NA,NA,NA,NA
"glycylproline","KIRC;BRCA;PAADHussain1","Kidney;Breast;Pancreas",2,0.285714285714286,1,0.142857142857143,0.142857142857143,0,3,1,7,0.767023160458047,NA,1.92771492386605,0.559955727190289,0.521701146984806,NA,-0.701557077482145,-0.168141791237105,NA,-0.127735938459902,9.63827638706747e-14,NA,1.19488297792843e-13,0.202775156324504,0.0770584968118904,NA,0.0475753764327604,0.64961259641383,NA,0.953495350139187
"glycylthreonine","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.7559182598509,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.54228771827373e-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glycyltryptophan","","",0,0,0,0,0,0,0,0,2,0.499594747951388,NA,NA,NA,NA,NA,0.176724083565523,NA,NA,NA,0.766844724472645,NA,NA,NA,NA,NA,0.386616537221067,NA,NA,NA
"glycyltyrosine","KIRC","Kidney",1,0.5,0,0,0,0,1,0,2,0.568218634245115,NA,NA,NA,NA,NA,NA,NA,NA,-0.132347810663759,2.19047663943783e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.812078975704446
"glycylvaline","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.4,1,0.2,0.2,0.2,3,2,5,-1.31539507462742,NA,0.792078059465517,1.02584345063625,NA,NA,-0.561626024603964,-0.658428913902722,NA,NA,1.82294842627744e-23,NA,1.22770521560773e-06,0.0100172290131496,NA,NA,0.0641772602716033,0.241056577064304,NA,NA
"guanidinoacetate","KIRC;PAAD;PAADHussain2","Kidney;Pancreas",0,0,3,0.75,0,0.75,3,3,4,-1.09012685829265,NA,NA,NA,NA,-1.44602351099805,-1.33944510028523,-1.57492556316217,NA,NA,4.88886106493943e-12,NA,NA,NA,NA,0.00802348333676554,0.0891310057528758,0.00583542754016213,NA,NA
"guanine","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.222222222222222,1,0.111111111111111,0.222222222222222,0,3,2,9,-0.181245372331831,-0.570402789439466,2.65883518503504,2.46880602932111,-0.183707549395203,-1.2671664639246,NA,0.237479114418431,0.162235154825803,-0.324883490975952,0.00832509205719569,0.419053054106004,7.35419705435617e-14,0.000162635051073185,0.602096584610292,0.0755413139674154,NA,0.32942432419246,0.575973241346309,0.168067558407399
"guanosine","KIRC;BRCA;BRCATang;PAADHussain2;PRADLODA","Kidney;Breast;Pancreas;Prostate",3,0.333333333333333,2,0.222222222222222,0.222222222222222,0.111111111111111,5,3,9,0.886198128200192,NA,1.45804001913075,1.86763504652883,-0.0215461899806706,0.135852603144816,-0.895857374892629,-1.15661228814499,-0.45532057598738,-0.392282575056615,3.35966681400508e-15,NA,4.56313268676146e-13,0.000162635051073185,0.734725209670924,0.94473674448756,0.154581131965908,0.0143112355327775,0.114150952345602,0.00393486229813049
"guanosine 5'- monophosphate (5'-gmp)","KIRC;BRCATang","Kidney;Breast",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,1.54404290301991,NA,NA,4.97932802922643,NA,NA,NA,-2.56696647339462,NA,NA,5.77860926712268e-10,NA,NA,0.00392143262269495,NA,NA,NA,0.159975178076876,NA,NA
"gulono-1,4-lactone","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-1.04752709915459,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5758779233177e-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heme*","KIRC;BRCATang","Kidney;Breast",1,0.142857142857143,1,0.142857142857143,0.142857142857143,0.142857142857143,2,2,7,1.37733776841931,NA,0.658332345415697,-2.32884405494249,-3.35114613775469,NA,-1.06534022340912,0.361558545030077,NA,-0.629584527203703,8.96699024041851e-05,NA,0.0794900585125912,0.0197826408956042,0.0608301229502208,NA,0.847446439774774,0.0704863047457723,NA,0.359216520468404
"hexanoylcarnitine","KIRC;BRCA;BRCATang;OV;PAADHussain1;PAADHussain2","Kidney;Breast;Ovary;Pancreas",6,0.75,0,0,0.625,0,6,5,8,0.589611179560473,NA,1.6379554740205,2.89297008381047,3.90759293412341,NA,1.00627050435221,1.37562959200661,-0.285687258555506,0.338582484096007,5.14307364246882e-06,NA,6.22259223224014e-10,0.000560973074716203,0.00143527331366923,NA,0.031235645130253,0.00307098364459268,0.462188022576859,0.796247317983914
"hippurate","KIRC;BRCA;BRCATang","Kidney;Breast",1,0.1,2,0.2,0,0.1,3,1,10,-3.33129423045962,0.618915975777008,0.573699045097341,-0.894411939143882,-0.385299307712329,0.436288291731399,-0.197568373195779,0.291806581146816,-0.25157651213664,-1.13923534767877,2.52477651366613e-34,0.310028138392855,0.0105739792955526,0.0335262634113209,0.869234643171419,0.925595586434772,0.739946380313916,0.29417623802099,0.668304898016269,0.21810747003982
"histamine","KIRC;BRCA","Kidney;Breast",2,0.222222222222222,0,0,0.111111111111111,0,2,1,9,1.29661188706184,0.0208684228828657,0.780349947301987,1.04156171813086,0.17340811908558,NA,-0.142472689367664,-0.0486368639130404,-0.310909607792605,-0.409501651808174,1.1237663373501e-07,0.721128404942591,0.0032678801795217,0.240321801898157,0.635859893580109,NA,0.609761507134558,0.989473497764148,0.239063427756688,0.14567561001601
"histidine","KIRC;BRCATang;PAADHussain2;PRAD","Kidney;Breast;Pancreas;Prostate",2,0.2,2,0.2,0,0.1,4,1,10,-1.01161209657882,0.279512232143814,0.18977523191993,0.620034119292215,0.186659909505654,-0.18969177199435,-0.231362313227349,-0.385482171900754,0.889117861772562,-0.174536882840044,1.64423327742888e-26,0.352055939865485,0.077015214444081,0.0118119027669488,0.862998988857599,0.289313786864888,0.789603771343208,0.0316513436715103,0.000679990930219648,0.179282985388142
"histidylleucine","KIRC","Kidney",1,0.333333333333333,0,0,0.333333333333333,0,1,1,3,1.62193352040249,NA,NA,0.455064519381861,NA,NA,NA,-0.474148790322071,NA,NA,3.63701645682793e-15,NA,NA,0.25587796898928,NA,NA,NA,0.728965809821282,NA,NA
"histidylmethionine","KIRC","Kidney",1,1,0,0,1,0,1,1,1,1.15462497326814,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00238025633801344,NA,NA,NA,NA,NA,NA,NA,NA,NA
"histidylphenylalanine","KIRC","Kidney",1,1,0,0,1,0,1,1,1,1.27203313816507,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34598559871123e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"histidyltryptophan","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.76485009776992,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000927805957340862,NA,NA,NA,NA,NA,NA,NA,NA,NA
"histidyltyrosine","KIRC","Kidney",1,1,0,0,1,0,1,1,1,1.01043061200569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00105867496135709,NA,NA,NA,NA,NA,NA,NA,NA,NA
"homocysteine","BLCA;BRCA;PRAD","Bladder;Breast;Prostate",3,0.428571428571429,0,0,0.428571428571429,0,3,3,7,-0.0198337647792461,1.21819253515813,1.13592522329467,NA,NA,-0.642588941384262,-0.476685429497457,-0.251949718577347,1.18467139351088,NA,0.0704072794957762,0.000425414810288577,0.000332221237721319,NA,NA,0.925595586434772,0.807819633327126,0.481866215164786,0.000216904198142777,NA
"homoserine","KIRC","Kidney",1,0.5,0,0,0,0,1,0,2,0.982726821987858,0.818198299402775,NA,NA,NA,NA,NA,NA,NA,NA,5.96776413255818e-07,0.218599023447875,NA,NA,NA,NA,NA,NA,NA,NA
"homostachydrine*","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.648959652428886,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73814654680091e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hydantoin-5-propionic acid","","",0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hydrochlorothiazide","","",0,0,0,0,0,0,0,0,2,-0.0169596226561949,NA,NA,0.266527384099395,NA,NA,NA,NA,NA,NA,0.36364998073007,NA,NA,0.62620305429189,NA,NA,NA,NA,NA,NA
"hypotaurine","KIRC;BRCATang;OV;PAADHussain2","Kidney;Breast;Ovary;Pancreas",4,0.666666666666667,0,0,0.333333333333333,0,4,2,6,0.770726787304448,NA,NA,4.85369472150855,1.00080809211449,NA,NA,0.880164882214197,0.502046938976079,0.0999058749686746,0.0165499286414817,NA,NA,0.00222605761879859,0.0177450030965379,NA,NA,0.00875975223279332,0.777914594533535,0.337710022570179
"hypoxanthine","KIRC;BRCA;BRCATang;PRAD","Kidney;Breast;Prostate",3,0.3,1,0.1,0.2,0,4,2,10,-0.760329676907421,0.455592682089582,1.72611514157026,2.75166324772374,0.352991379525665,0.0064639234063859,-0.350837896113336,-0.332667177545632,0.604328750020453,0.196280393012089,1.11167300578128e-25,0.0679987973547531,8.63933295886756e-13,0.000162635051073185,0.165855676812756,0.925086747573457,0.287567144389226,0.193897645391434,0.00116484366678766,0.16705682734492
"imidazole propionate","KIRC","Kidney",0,0,1,1,0,0,1,0,1,-0.183419547152981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00084184822710631,NA,NA,NA,NA,NA,NA,NA,NA,NA
"indoleacetate","KIRC","Kidney",0,0,1,1,0,1,1,1,1,-2.31121608020903,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.65021083373973e-33,NA,NA,NA,NA,NA,NA,NA,NA,NA
"indolelactate","OV;PRADLODA","Ovary;Prostate",1,0.25,1,0.25,0.25,0,2,1,4,-0.224167103226265,NA,NA,NA,1.41762159083573,NA,NA,NA,0,-0.247529879926835,0.598253827978049,NA,NA,NA,0.019603048173798,NA,NA,NA,NA,0.0194146085087855
"inosine","KIRC;BRCA;BRCATang;PAADHussain2;PRAD;PRADLODA","Kidney;Breast;Pancreas;Prostate",3,0.333333333333333,3,0.333333333333333,0.111111111111111,0,6,1,9,0.344352892333542,NA,0.948957129809649,2.01058195784168,-0.103750619390026,0.258739251379702,-0.729074907957676,-0.948166557461701,-0.617746073309588,-0.294717053928046,4.08946221608732e-10,NA,4.91500179670632e-07,0.000162635051073185,0.669113990215616,0.475475043041735,0.142141358802954,0.0148364455045462,0.00526969970948041,0.0165265225246879
"inositol 1-phosphate (i1p)","KIRC;BRCA;BRCATang","Kidney;Breast",2,0.285714285714286,1,0.142857142857143,0.285714285714286,0.142857142857143,3,3,7,-1.33028932834405,NA,3.12737708378294,2.30240378234004,0.425741369791092,NA,-0.862737000952011,-0.648886701451539,NA,-0.356110891823584,2.87789054732901e-22,NA,4.04385287273454e-10,0.000560973074716203,0.60666632230281,NA,0.46871269166728,0.0932531621613966,NA,0.116479921818177
"isobar: fructose 1,6-diphosphate, glucose 1,6-diphosphate, myo-inositol 1,4 or 1,3-diphosphate","KIRC;BRCATang","Kidney;Breast",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,1.58566829418496,NA,NA,5.31209516899875,NA,NA,NA,-0.317599048912655,NA,NA,4.80598832366472e-10,NA,NA,0.00222605761879859,NA,NA,NA,0.720628393917224,NA,NA
"isobar: ribulose 5-phosphate, xylulose 5-phosphate","KIRC;BRCA;BRCATang;OV","Kidney;Breast;Ovary",4,0.8,0,0,0.8,0,4,4,5,1.105244316405,NA,2.68642021044002,4.14015018453588,1.50135061850456,NA,0.327052688633134,NA,NA,NA,6.21394176929296e-18,NA,1.70546871703575e-09,0.00363842675085168,0.024793484627778,NA,0.288091654138855,NA,NA,NA
"isobutyrylcarnitine","KIRC;BRCA;OV","Kidney;Breast;Ovary",2,0.285714285714286,1,0.142857142857143,0.142857142857143,0,3,1,7,-0.595798216195246,NA,0.646709290618017,2.95214375998617,2.61057400827967,NA,-0.426366579716484,0.249348039267951,NA,-0.0064407913951899,2.88169049973349e-15,NA,0.0461512109939673,0.0594545359435642,0.0103700781188353,NA,0.417673928071737,0.724555196226014,NA,0.141337922341067
"isoleucine","KIRC;BRCA;BRCATang;PRAD","Kidney;Breast;Prostate",3,0.375,1,0.125,0.125,0,4,1,8,-0.850311782886478,NA,0.615794133470567,1.58129965838804,0.439317426535532,NA,-0.282661295912822,-0.0376759487491273,0.541903136694755,-0.15418649052784,5.19010282746076e-23,NA,4.36247540677918e-06,0.000394970838320592,0.239133304766671,NA,0.742039405251383,0.930213571103393,0.00381909065877255,0.834655031488503
"isoleucylalanine","KIRC;BRCATang","Kidney;Breast",2,0.666666666666667,0,0,0.666666666666667,0,2,2,3,1.01328425997502,NA,NA,1.4990241440996,NA,NA,NA,1.42620325366315,NA,NA,0.0450251170346581,NA,NA,0.00363304874284706,NA,NA,NA,0.396593936438586,NA,NA
"isoleucylarginine","KIRC","Kidney",1,1,0,0,0,0,1,0,1,0.0355269465541306,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272169926200732,NA,NA,NA,NA,NA,NA,NA,NA,NA
