"KEGG_CHEBI","GENE","DRUGBANK_CHEBI","KEGG_NAME","DRUGBANK_NAME","DRUGBANK_CATEGORY","DRUGBANK_GROUPS","DRUGBANK_ID","KEGG_PATHWAY_NAMES"
"CHEBI:17650","CYP21A2","CHEBI:47519","cortisol","Ketoconazole;ketoconazole","14-alpha Demethylase Inhibitors;Anti-Infective Agents;Antifungal Agents;Antifungals for Dermatological Use;Antifungals for Topical Use;Antiinfectives for Systemic Use;Antimycotics for Systemic Use;BSEP/ABCB11 Inhibitors;Chemical Actions and Uses;Chemically-Induced Disorders;Combined Inhibitors of CYP3A4 and P-glycoprotein;Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP2A6 Inhibitors;Cytochrome P-450 CYP2B6 Inhibitors;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Inhibitors (moderate);Cytochrome P-450 CYP2C8 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors (moderate);Cytochrome P-450 CYP2D6 Inhibitors;Cytochrome P-450 CYP2D6 Inhibitors (moderate);Cytochrome P-450 CYP3A Inhibitors;Cytochrome P-450 CYP3A4 Inhibitors (strong);Cytochrome P-450 CYP3A4 Substrates;Cytochrome P-450 Enzyme Inhibitors;Dermatologicals;Drug-Related Side Effects and Adverse Reactions;Enzyme Inhibitors;Genito Urinary System and Sex Hormones;Gynecological Antiinfectives and Antiseptics;Heterocyclic Compounds;Heterocyclic Compounds, 1-Ring;Hormone Antagonists;Hormones, Hormone Substitutes, and Hormone Antagonists;Imidazole and Triazole Derivatives;Imidazole Derivatives;Metabolic Side Effects of Drugs and Substances;Molecular Mechanisms of Pharmacological Action;P-glycoprotein/ABCB1 Inhibitors;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Piperazines;QTc-Prolonging Agents (Indeterminate Risk and Risk Modifying);Steroid Synthesis Inhibitors;Therapeutic Uses","approved;investigational","DB01026","Steroid hormone biosynthesis"
"CHEBI:17650","AKR1D1","CHEBI:5062","cortisol","finasteride","5-alpha Reductase Inhibitors;Alpha-Adrenoreceptor Antagonists;Androstanes;Androstenes;Azasteroids;Chemical Actions and Uses;Cytochrome P-450 CYP3A4 Substrates;Dermatologicals;Drugs Used in Benign Prostatic Hypertrophy;Enzyme Inhibitors;Genito Urinary System and Sex Hormones;Hormone Antagonists;Hormones, Hormone Substitutes, and Hormone Antagonists;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Physiological Effects of Drugs;Polycyclic Compounds;Steroid Synthesis Inhibitors;Steroids;Steroids, Heterocyclic;Testosterone-5-Alpha Reductase Inhibitors;Therapeutic Uses;Urological Agents;Urologicals","approved","DB01216","Steroid hormone biosynthesis"
"CHEBI:17659","RRM1","CHEBI:44423","UDP","hydroxyurea","Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antisickling Agents;Chemical Actions and Uses;Cytochrome P-450 CYP2D6 Inhibitors;Enzyme Inhibitors;Hematologic Agents;Immunosuppressive Agents;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Therapeutic Uses;Urea","approved","DB01005","Pyrimidine metabolism"
"CHEBI:17659","RRM1","CHEBI:567361","UDP","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Pyrimidine metabolism"
"CHEBI:17659","RRM1","CHEBI:175901","UDP","Gemcitabine;gemcitabine","Anti-Infective Agents;Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antiviral Agents;Chemical Actions and Uses;Enzyme Inhibitors;Immunologic Factors;Immunosuppressive Agents;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;P-glycoprotein/ABCB1 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Pyrimidine Analogues;Radiation-Sensitizing Agents;Ribonucleotide Reductases, antagonists & inhibitors;Therapeutic Uses;Toxic Actions","approved","DB00441","Pyrimidine metabolism"
"CHEBI:17659","RRM1","CHEBI:63599","UDP","fludarabine phosphate","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;DNA (Cytosine-5-)-Methyltransferase, antagonists & inhibitors;Enzyme Inhibitors;Immunologic Factors;Immunosuppressive Agents;Molecular Mechanisms of Pharmacological Action;Myeloablative Agonists;Myelosuppressive Agents;Noxae;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Therapeutic Uses;Toxic Actions","approved","DB01073","Pyrimidine metabolism"
"CHEBI:17659","RRM1","CHEBI:681569","UDP","clofarabine","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Chemical Actions and Uses;Immunosuppressive Agents;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Pharmacologic Actions;Purine Analogues;Therapeutic Uses;Toxic Actions","approved;investigational","DB00631","Pyrimidine metabolism"
"CHEBI:17712","PNP","CHEBI:490877","Xanthine","didanosine","Anti-HIV Agents;Anti-Infective Agents;Anti-Retroviral Agents;Antiinfectives for Systemic Use;Antimetabolites;Antiviral Agents;Antivirals for Systemic Use;Carbohydrates;Chemical Actions and Uses;Deoxyribonucleosides;Dideoxynucleosides;Direct Acting Antivirals;Enzyme Inhibitors;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Inosine;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acid Synthesis Inhibitors;Nucleic Acids, Nucleotides, and Nucleosides;Nucleoside and Nucleotide Reverse Transcriptase Inhibitors;Nucleoside Reverse Transcriptase Inhibitors;Nucleosides;OAT3 Substrates;Pharmacologic Actions;Purine Nucleosides;Purines;Reverse Transcriptase Inhibitors;Ribonucleosides;Therapeutic Uses;Toxic Actions","approved","DB00900","Purine metabolism"
"CHEBI:17712","PNP","CHEBI:567361","Xanthine","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism"
"CHEBI:17712","HPRT1","CHEBI:2948","Xanthine","azathioprine","6-Mercaptopurine;Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antirheumatic Agents;Carbohydrates;Chemical Actions and Uses;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thionucleosides;Thiopurine Analogs;Toxic Actions","approved","DB00993","Purine metabolism"
"CHEBI:17712","HPRT1","CHEBI:50667","Xanthine","Mercaptopurine;mercaptopurine","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thiopurine Analogs;Toxic Actions","approved","DB01033","Purine metabolism"
"CHEBI:17712","HPRT1","CHEBI:2208","Xanthine","Mercaptopurine;purine-6-thiol","Antimetabolites;Antimetabolites, Antineoplastic;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Chemical Actions and Uses;Enzyme Inhibitors;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Inorganic Chemicals;Molecular Mechanisms of Pharmacological Action;Myelosuppressive Agents;Noxae;Nucleic Acid Synthesis Inhibitors;Organic Chemicals;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purines;Sulfhydryl Compounds;Sulfur Compounds;Therapeutic Uses;Thiopurine Analogs;Toxic Actions","approved","DB01033","Purine metabolism"
"CHEBI:17712","XDH","CHEBI:40279","Xanthine","allopurinol","Antigout Preparations;Antimetabolites;Antioxidants;Antirheumatic Agents;Chemical Actions and Uses;Enzyme Inhibitors;Free Radical Scavengers;Gout Suppressants;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Noxae;Pharmacologic Actions;Physiological Effects of Drugs;Preparations Inhibiting Uric Acid Production;Protective Agents;Purines;Specialty Uses of Chemicals;Therapeutic Uses;Toxic Actions;Xanthine Oxidase Inhibitors Inhibitors","approved","DB00437","Purine metabolism"
"CHEBI:17754","AKR1B1","CHEBI:9352","glycerol","sulindac","Acetic Acid Derivatives and Related Substances;Analgesics;Analgesics, Non-Narcotic;Anti-Inflammatory Agents;Anti-Inflammatory Agents, Non-Steroidal;Antiinflammatory and Antirheumatic Products;Antiinflammatory and Antirheumatic Products, Non-Steroids;Antineoplastic Agents;Antirheumatic Agents;Central Nervous System Agents;Chemical Actions and Uses;Cyclooxygenase Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors;Enzyme Inhibitors;Hydrocarbons;Hydrocarbons, Aromatic;Hydrocarbons, Cyclic;Indenes;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Organic Chemicals;Peripheral Nervous System Agents;Pharmacologic Actions;Physiological Effects of Drugs;Polycyclic Compounds;Polycyclic Hydrocarbons, Aromatic;Sensory System Agents;Therapeutic Uses","approved","DB00605","Glycerolipid metabolism"
"CHEBI:17768","MAOB","CHEBI:63620","N-acetylputrescine","rasagiline","Anti-Parkinson Drugs;Central Nervous System Agents;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Substrates;Dopamine Agents;Enzyme Inhibitors;Molecular Mechanisms of Pharmacological Action;Monoamine Oxidase B Inhibitors;Monoamine Oxidase Inhibitors;Nervous System;Neuroprotective Agents;Pharmacologic Actions;Physiological Effects of Drugs;Protective Agents;Serotonin Modulators;Specialty Uses of Chemicals;Therapeutic Uses","approved","DB01367","Arginine and proline metabolism"
"CHEBI:17768","MAOA","CHEBI:83531","N-acetylputrescine","moclobemide","Acids, Carbocyclic;Amides;Antidepressive Agents;Benzamides;Benzene Derivatives;Benzoates;Carboxylic Acids;Central Nervous System Agents;Chemical Actions and Uses;Chlorobenzoates;CYP2D6 Inhibitors (Weak);Cytochrome P-450 CYP1A2 Inhibitors;Cytochrome P-450 CYP2C19 Inhibitors;Cytochrome P-450 CYP2C19 Inhibitors (moderate);Cytochrome P-450 CYP2C19 Substrates;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Substrates;Cytochrome P-450 CYP2D6 Inducers;Cytochrome P-450 CYP2D6 Inhibitors;Cytochrome P-450 CYP2D6 Substrates;Enzyme Inhibitors;Hydrocarbons;Hydrocarbons, Aromatic;Hydrocarbons, Cyclic;Molecular Mechanisms of Pharmacological Action;Monoamine Oxidase a Inhibitors;Monoamine Oxidase Inhibitors;Nervous System;Organic Chemicals;Pharmacologic Actions;Psychoanaleptics;Psychotropic Drugs;Serotonin Modulators;Therapeutic Uses","approved","DB01171","Arginine and proline metabolism"
"CHEBI:17775","XDH","CHEBI:40279","7,9-dihydro-1H-purine-2,6,8(3H)-trione","allopurinol","Antigout Preparations;Antimetabolites;Antioxidants;Antirheumatic Agents;Chemical Actions and Uses;Enzyme Inhibitors;Free Radical Scavengers;Gout Suppressants;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Noxae;Pharmacologic Actions;Physiological Effects of Drugs;Preparations Inhibiting Uric Acid Production;Protective Agents;Purines;Specialty Uses of Chemicals;Therapeutic Uses;Toxic Actions;Xanthine Oxidase Inhibitors Inhibitors","approved","DB00437","Purine metabolism"
"CHEBI:17895","TH","CHEBI:6912","L-tyrosine","alpha-methyl-L-tyrosine","Amino Acids;Amino Acids, Aromatic;Amino Acids, Cyclic;Amino Acids, Peptides, and Proteins;Antihypertensive Agents;Cardiovascular System;Chemical Actions and Uses;Enzyme Inhibitors;Methyltyrosines;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Tyrosine;Tyrosine Hydroxylase Inhibitors","approved","DB00765","Tyrosine metabolism"
"CHEBI:17924","AKR1B1","CHEBI:9352","D-glucitol","sulindac","Acetic Acid Derivatives and Related Substances;Analgesics;Analgesics, Non-Narcotic;Anti-Inflammatory Agents;Anti-Inflammatory Agents, Non-Steroidal;Antiinflammatory and Antirheumatic Products;Antiinflammatory and Antirheumatic Products, Non-Steroids;Antineoplastic Agents;Antirheumatic Agents;Central Nervous System Agents;Chemical Actions and Uses;Cyclooxygenase Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors;Enzyme Inhibitors;Hydrocarbons;Hydrocarbons, Aromatic;Hydrocarbons, Cyclic;Indenes;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Organic Chemicals;Peripheral Nervous System Agents;Pharmacologic Actions;Physiological Effects of Drugs;Polycyclic Compounds;Polycyclic Hydrocarbons, Aromatic;Sensory System Agents;Therapeutic Uses","approved","DB00605","Fructose and mannose metabolism"
"CHEBI:17925","AKR1B1","CHEBI:9352","alpha-D-glucose","sulindac","Acetic Acid Derivatives and Related Substances;Analgesics;Analgesics, Non-Narcotic;Anti-Inflammatory Agents;Anti-Inflammatory Agents, Non-Steroidal;Antiinflammatory and Antirheumatic Products;Antiinflammatory and Antirheumatic Products, Non-Steroids;Antineoplastic Agents;Antirheumatic Agents;Central Nervous System Agents;Chemical Actions and Uses;Cyclooxygenase Inhibitors;Cytochrome P-450 CYP1A2 Inhibitors;Enzyme Inhibitors;Hydrocarbons;Hydrocarbons, Aromatic;Hydrocarbons, Cyclic;Indenes;Molecular Mechanisms of Pharmacological Action;Musculo-Skeletal System;Organic Chemicals;Peripheral Nervous System Agents;Pharmacologic Actions;Physiological Effects of Drugs;Polycyclic Compounds;Polycyclic Hydrocarbons, Aromatic;Sensory System Agents;Therapeutic Uses","approved","DB00605","Fructose and mannose metabolism"
"CHEBI:17992","SI","CHEBI:2376","sucrose","acarbose","Alimentary Tract and Metabolism;Blood Glucose Lowering Agents;Blood Glucose Lowering Drugs, Excl. Insulins;Carbohydrates;Chemical Actions and Uses;Drugs Used in Diabetes;Enzyme Inhibitors;Glycoside Hydrolase Inhibitors;Hypoglycemic Agents;Molecular Mechanisms of Pharmacological Action;Oligosaccharides;Pharmacologic Actions;Physiological Effects of Drugs;Polysaccharides;Trisaccharides","approved;investigational","DB00284","Galactose metabolism;Starch and sucrose metabolism"
"CHEBI:18012","DHODH","CHEBI:575568","fumaric acid","atovaquone","Anti-Infective Agents;Antimalarials;Antiparasitic Agents;Antiparasitic Products, Insecticides and Repellents;Antiprotozoals;Chemical Actions and Uses;Cytochrome P-450 CYP2C9 Inhibitors;Enzyme Inhibitors;Hydrocarbons;Hydrocarbons, Aromatic;Hydrocarbons, Cyclic;Molecular Mechanisms of Pharmacological Action;Naphthalenes;Naphthoquinones;Organic Chemicals;Pharmacologic Actions;Polycyclic Compounds;Polycyclic Hydrocarbons, Aromatic;Quinones;Therapeutic Uses","approved","DB01117",""
"CHEBI:18012","DHODH","CHEBI:6402","fumaric acid","leflunomide","Adjuvants;Adjuvants, Immunologic;Anti-Inflammatory Agents, Non-Steroidal;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;Antirheumatic Agents;Antiviral Agents;BCRP/ABCG2 Substrates;Chemical Actions and Uses;Cytochrome P-450 CYP1A2 Substrates;Cytochrome P-450 CYP2C9 Inhibitors;Cytochrome P-450 CYP2C9 Inhibitors (moderate);Cytochrome P-450 CYP2C9 Substrates;Enzyme Inhibitors;Immunologic Factors;Immunosuppressive Agents;Molecular Mechanisms of Pharmacological Action;Pharmacologic Actions;Physiological Effects of Drugs;Selective Immunosuppressants;Therapeutic Uses","approved;investigational","DB01097",""
"CHEBI:18107","PNP","CHEBI:567361","xanthosine","cladribine","2-Chloroadenosine;Adenosine;Antimetabolites;Antineoplastic Agents;Antineoplastic and Immunomodulating Agents;BCRP/ABCG2 Substrates;Carbohydrates;Chemical Actions and Uses;Deoxyadenosines;Deoxyribonucleosides;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Immunologic Factors;Immunosuppressive Agents;Myelosuppressive Agents;Nucleic Acids, Nucleotides, and Nucleosides;Nucleosides;OCT2 Substrates;Pharmacologic Actions;Physiological Effects of Drugs;Purine Analogues;Purine Nucleosides;Purines;Ribonucleosides;Therapeutic Uses","approved;investigational","DB00242","Purine metabolism"
"CHEBI:18107","PNP","CHEBI:490877","xanthosine","didanosine","Anti-HIV Agents;Anti-Infective Agents;Anti-Retroviral Agents;Antiinfectives for Systemic Use;Antimetabolites;Antiviral Agents;Antivirals for Systemic Use;Carbohydrates;Chemical Actions and Uses;Deoxyribonucleosides;Dideoxynucleosides;Direct Acting Antivirals;Enzyme Inhibitors;Glycosides;Heterocyclic Compounds;Heterocyclic Compounds, 2-Ring;Inosine;Molecular Mechanisms of Pharmacological Action;Noxae;Nucleic Acid Synthesis Inhibitors;Nucleic Acids, Nucleotides, and Nucleosides;Nucleoside and Nucleotide Reverse Transcriptase Inhibitors;Nucleoside Reverse Transcriptase Inhibitors;Nucleosides;OAT3 Substrates;Pharmacologic Actions;Purine Nucleosides;Purines;Reverse Transcriptase Inhibitors;Ribonucleosides;Therapeutic Uses;Toxic Actions","approved","DB00900","Purine metabolism"
"CHEBI:18169","IMPA2","CHEBI:49713","1D-myo-inositol 3-phosphate","lithium(1+)","Acids;Acids, Noncarboxylic;Alkalies;Anions;Antidepressive Agents;Antimanic Agents;Antipsychotic Agents;Carbon Compounds, Inorganic;Carbonates;Carbonic Acid;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Electrolytes;Elements;Enzyme Inhibitors;Inorganic Chemicals;Ions;Lithium;Lithium Compounds;Metals;Metals, Alkali;Metals, Light;Molecular Mechanisms of Pharmacological Action;Nervous System;Pharmacologic Actions;Physiological Effects of Drugs;Psycholeptics;Psychotropic Drugs;QTc-Prolonging Agents (Indeterminate Risk and Risk Modifying);Serotonin Modulators;Therapeutic Uses;Tranquilizing Agents","approved","DB01356","Inositol phosphate metabolism"
"CHEBI:18297","IMPA2","CHEBI:49713","1D-myo-inositol 1-phosphate","lithium(1+)","Acids;Acids, Noncarboxylic;Alkalies;Anions;Antidepressive Agents;Antimanic Agents;Antipsychotic Agents;Carbon Compounds, Inorganic;Carbonates;Carbonic Acid;Central Nervous System Agents;Central Nervous System Depressants;Chemical Actions and Uses;Electrolytes;Elements;Enzyme Inhibitors;Inorganic Chemicals;Ions;Lithium;Lithium Compounds;Metals;Metals, Alkali;Metals, Light;Molecular Mechanisms of Pharmacological Action;Nervous System;Pharmacologic Actions;Physiological Effects of Drugs;Psycholeptics;Psychotropic Drugs;QTc-Prolonging Agents (Indeterminate Risk and Risk Modifying);Serotonin Modulators;Therapeutic Uses;Tranquilizing Agents","approved","DB01356","Inositol phosphate metabolism"
