"","X","ID","Source","FinalName"
"664","methionine sulfoxide","Metabolite 650","BRCA methionine sulfoxide :,PAADHussain1:methionine sulfoxide,PAADHussain2:methionine sulfoxide","methionine sulfoxide"
"665","methyl-4-hydroxybenzoate","Metabolite 651","BRCA methyl-4-hydroxybenzoate :,BRCATang:methyl-4-hydroxybenzoate","methyl-4-hydroxybenzoate"
"666","n-acetylmannosamine","Metabolite 652","BRCA n-acetylmannosamine :","n-acetylmannosamine"
"667","n-ethylglycinexylidide*","Metabolite 653","BRCA n-ethylglycinexylidide* :,BRCATang:n-ethylglycinexylidide*,OV:n-ethylglycinexylidide*,PAADHussain1:n-ethylglycinexylidide*,PAADHussain2:n-ethylglycinexylidide*,PRADLODA:n-ethylglycinexylidide*","n-ethylglycinexylidide*"
"668","n-formylmethionine","Metabolite 654","BRCA n-formylmethionine :,BRCATang:n-formylmethionine,OV:n-formylmethionine","n-formylmethionine"
"669","phenylacetylglycine","Metabolite 655","BRCA phenylacetylglycine :,PAADHussain1:phenylacetylglycine,PRADLODA:phenylacetylglycine","phenylacetylglycine"
"670","phenyllactate (pla)","Metabolite 656","BRCA phenyllactate (pla) :,BRCATang:phenyllactate (pla),OV:phenyllactate (pla),PAADHussain1:phenyllactate (pla)","phenyllactate (pla)"
"671","phenylpyruvate","Metabolite 657","BRCA phenylpyruvate :,BRCATang:phenylpyruvate,OV:phenylpyruvate","phenylpyruvate"
"672","pregn steroid monosulfate*","Metabolite 658","BRCA pregn steroid monosulfate* :,BRCATang:pregn steroid monosulfate*,OV:pregn steroid monosulfate*","pregn steroid monosulfate*"
"673","pyridoxine (vitamin b6)","Metabolite 659","BRCA pyridoxine (vitamin b6) :","pyridoxine (vitamin b6)"
"674","pyroglutamylvaline","Metabolite 660","BRCA pyroglutamylvaline :,PAADHussain1:pyroglutamylvaline,PRADLODA:pyroglutamylvaline","pyroglutamylvaline"
"675","pyruvate","Metabolite 661","BRCA pyruvate :,LGG:pyruvate,OV:pyruvate,PAAD:pyruvate,PAADHussain1:pyruvate,PRADLODA:pyruvate","pyruvate"
"676","sebacate (decanedioate)","Metabolite 662","BRCA sebacate (decanedioate) :,BRCATang:sebacate (decanedioate),PAADHussain1:sebacate (decanedioate),PAADHussain2:sebacate (decanedioate),PRADLODA:sebacate (decanedioate)","sebacate (decanedioate)"
"677","stearoyl sphingomyelin","Metabolite 663","BRCA stearoyl sphingomyelin :,BRCATang:stearoyl sphingomyelin,PAADHussain1:stearoyl sphingomyelin,PAADHussain2:stearoyl sphingomyelin,PRADLODA:stearoyl sphingomyelin","stearoyl sphingomyelin"
"678","suberylglycine","Metabolite 664","BRCA suberylglycine :","suberylglycine"
"679","taurochenodeoxycholate","Metabolite 665","BRCA taurochenodeoxycholate :,OV:taurochenodeoxycholate,PAADHussain1:taurochenodeoxycholate,PAADHussain2:taurochenodeoxycholate","taurochenodeoxycholate"
"680","taurocholate","Metabolite 666","BRCA taurocholate :,OV:taurocholate,PAADHussain1:taurocholate,PAADHussain2:taurocholate","taurocholate"
"681","taurolithocholate 3-sulfate","Metabolite 667","BRCA taurolithocholate 3-sulfate :,OV:taurolithocholate 3-sulfate","taurolithocholate 3-sulfate"
"682","thymol sulfate","Metabolite 668","BRCA thymol sulfate :,OV:thymol sulfate","thymol sulfate"
"683","udp-glucuronate","Metabolite 669","BRCA udp-glucuronate :,BRCATang:udp-glucuronate,PAADHussain2:udp-glucuronate","udp-glucuronate"
"684","ursodeoxycholate","Metabolite 670","BRCA ursodeoxycholate :","ursodeoxycholate"
"685","1-eicosatrienoylglycerophosphocholine*","Metabolite 671","BRCATang 1-eicosatrienoylglycerophosphocholine* :","1-eicosatrienoylglycerophosphocholine*"
"686","1-octadecanol","Metabolite 672","BRCATang 1-octadecanol :,OV:1-octadecanol","1-octadecanol"
"687","13-methylmyristic acid","Metabolite 673","BRCATang 13-methylmyristic acid :,LGG:13-methylmyristic acid","13-methylmyristic acid"
"688","2-arachidonoylglycerophosphoinositol*","Metabolite 674","BRCATang 2-arachidonoylglycerophosphoinositol* :","2-arachidonoylglycerophosphoinositol*"
"689","2-oleoylglycerophosphoinositol*","Metabolite 675","BRCATang 2-oleoylglycerophosphoinositol* :","2-oleoylglycerophosphoinositol*"
"690","3-phosphoglycerate (isobar with 2-phosphoglycerate)","Metabolite 676","BRCATang 3-phosphoglycerate (isobar with 2-phosphoglycerate) :","3-phosphoglycerate (isobar with 2-phosphoglycerate)"
"691","4-acetamidobutanoate","Metabolite 677","BRCATang 4-acetamidobutanoate :,LGG:4-acetamidobutanoate,PAADHussain1:4-acetamidobutanoate,PRAD:4-acetamidobutanoate","4-acetamidobutanoate"
"692","4-ethylphenylsulfate","Metabolite 678","BRCATang 4-ethylphenylsulfate :","4-ethylphenylsulfate"
"693","4-nitrophenol","Metabolite 679","BRCATang 4-nitrophenol :","4-nitrophenol"
"694","acetyl coa","Metabolite 680","BRCATang acetyl coa :","acetyl coa"
"695","adenosine 3',5'-cyclic monophosphate (camp)","Metabolite 681","BRCATang adenosine 3',5'-cyclic monophosphate (camp) :","adenosine 3',5'-cyclic monophosphate (camp)"
"696","adenosine 5'-diphosphate (adp)","Metabolite 682","BRCATang adenosine 5'-diphosphate (adp) :,PRADLODA:adenosine 5'-diphosphate (adp)","adenosine 5'-diphosphate (adp)"
"697","aica ribonucleotide","Metabolite 683","BRCATang aica ribonucleotide :","aica ribonucleotide"
"698","assymetric dimethylarginine (adma)","Metabolite 214","BRCATang assymetric dimethylarginine (adma) :,PRAD:assymetric dimethylarginine (adma)","dimethylarginine (sdma + adma)"
"699","beta-hydroxyisovalerate","Metabolite 684","BRCATang beta-hydroxyisovalerate :,LGG:beta-hydroxyisovalerate,OV:beta-hydroxyisovalerate,PRADLODA:beta-hydroxyisovalerate","beta-hydroxyisovalerate"
"700","carnosine","Metabolite 685","BRCATang carnosine :,PRADLODA:carnosine","carnosine"
"701","cis-urocanate","Metabolite 686","BRCATang cis-urocanate :","cis-urocanate"
"702","coenzyme a","Metabolite 687","BRCATang coenzyme a :,PRADLODA:coenzyme a","coenzyme a"
"703","coproporphyrin i","Metabolite 688","BRCATang coproporphyrin i :","coproporphyrin i"
"704","cytidine-5'-diphosphoethanolamine","Metabolite 689","BRCATang cytidine-5'-diphosphoethanolamine :","cytidine-5'-diphosphoethanolamine"
"705","delta-tocopherol","Metabolite 690","BRCATang delta-tocopherol :,OV:delta-tocopherol","delta-tocopherol"
"706","deoxycholate","Metabolite 691","BRCATang deoxycholate :,PRADLODA:deoxycholate","deoxycholate"
"707","gamma-glutamylmethionine","Metabolite 692","BRCATang gamma-glutamylmethionine :,PRADLODA:gamma-glutamylmethionine","gamma-glutamylmethionine"
"708","glutaroyl carnitine","Metabolite 693","BRCATang glutaroyl carnitine :,OV:glutaroyl carnitine,PRADLODA:glutaroyl carnitine","glutaroyl carnitine"
"709","heptaethylene glycol","Metabolite 694","BRCATang heptaethylene glycol :,LGG:heptaethylene glycol","heptaethylene glycol"
"710","heptanoate (7:0)","Metabolite 695","BRCATang heptanoate (7:0) :,LGG:heptanoate (7:0),OV:heptanoate (7:0),PAADHussain1:heptanoate (7:0),PAADHussain2:heptanoate (7:0)","heptanoate (7:0)"
"711","hexaethylene glycol","Metabolite 696","BRCATang hexaethylene glycol :,LGG:hexaethylene glycol","hexaethylene glycol"
"712","inosine 5'-monophosphate (imp)","Metabolite 697","BRCATang inosine 5'-monophosphate (imp) :","inosine 5'-monophosphate (imp)"
"713","isobar: udp-acetylglucosamine, udp-acetylgalactosamine","Metabolite 698","BRCATang isobar: udp-acetylglucosamine, udp-acetylgalactosamine :","isobar: udp-acetylglucosamine, udp-acetylgalactosamine"
"714","isoleucylglutamine","Metabolite 699","BRCATang isoleucylglutamine :,PAADHussain2:isoleucylglutamine","isoleucylglutamine"
"715","lathosterol","Metabolite 700","BRCATang lathosterol :","lathosterol"
"716","mead acid (20:3n9)","Metabolite 701","BRCATang mead acid (20:3n9) :,LGG:mead acid (20:3n9)","mead acid (20:3n9)"
"717","methionylthreonine","Metabolite 702","BRCATang methionylthreonine :","methionylthreonine"
"718","methionylvaline","Metabolite 703","BRCATang methionylvaline :","methionylvaline"
"719","nonadecanoate (19:0)","Metabolite 704","BRCATang nonadecanoate (19:0) :,OV:nonadecanoate (19:0),PAADHussain1:nonadecanoate (19:0),PAADHussain2:nonadecanoate (19:0),PRADLODA:nonadecanoate (19:0)","nonadecanoate (19:0)"
"720","paraxanthine","Metabolite 705","BRCATang paraxanthine :,PAADHussain2:paraxanthine,PRAD:paraxanthine,PRADLODA:paraxanthine","paraxanthine"
"721","pentaethylene glycol","Metabolite 706","BRCATang pentaethylene glycol :,LGG:pentaethylene glycol","pentaethylene glycol"
"722","phenolphthalein beta-d-glucuronide","Metabolite 707","BRCATang phenolphthalein beta-d-glucuronide :","phenolphthalein beta-d-glucuronide"
"723","pseudoephedrine","Metabolite 708","BRCATang pseudoephedrine :","pseudoephedrine"
"724","s-lactoylglutathione","Metabolite 709","BRCATang s-lactoylglutathione :,PAADHussain2:s-lactoylglutathione","s-lactoylglutathione"
"725","s-methylglutathione","Metabolite 710","BRCATang s-methylglutathione :","s-methylglutathione"
"726","tetraethylene glycol","Metabolite 711","BRCATang tetraethylene glycol :,LGG:tetraethylene glycol,PAADHussain2:tetraethylene glycol","tetraethylene glycol"
"727","thiamin diphosphate","Metabolite 712","BRCATang thiamin diphosphate :","thiamin diphosphate"
"728","thymidine 5'-monophosphate","Metabolite 713","BRCATang thymidine 5'-monophosphate :","thymidine 5'-monophosphate"
"729","tiglyl carnitine","Metabolite 714","BRCATang tiglyl carnitine :,PAADHussain1:tiglyl carnitine,PRADLODA:tiglyl carnitine","tiglyl carnitine"
"730","udp-glucose (isobar with udp-galactose)","Metabolite 715","BRCATang udp-glucose (isobar with udp-galactose) :","udp-glucose (isobar with udp-galactose)"
"731","uridine 5'-triphosphate (utp)","Metabolite 716","BRCATang uridine 5'-triphosphate (utp) :","uridine 5'-triphosphate (utp)"
"732","valerate","Metabolite 717","BRCATang valerate :","valerate"
"733","dihydroxyacetone","Metabolite 2","LGG dihydroxyacetone :","1,3-dihydroxyacetone"
"734","1-arachidonoyl-gpc* (20:4)*","Metabolite 9","LGG 1-arachidonoyl-gpc* (20:4)* :","1-arachidonoylglycerophosphocholine*"
"735","1-arachidonoyl-gpe* (20:4)*","Metabolite 10","LGG 1-arachidonoyl-gpe* (20:4)* :","1-arachidonoylglycerophosphoethanolamine*"
"736","1-arachidonoyl-gpi* (20:4)*","Metabolite 718","LGG 1-arachidonoyl-gpi* (20:4)* :","1-arachidonoyl-gpi* (20:4)*"
"737","1-myristoyl-gpc (14:0)","Metabolite 20","LGG 1-myristoyl-gpc (14:0) :","1-myristoylglycerophosphocholine"
"738","1-oleoylglycerol (18:1)","Metabolite 22","LGG 1-oleoylglycerol (18:1) :","1-oleoylglycerol (1-monoolein)"
"739","1-oleoyl-gpc (18:1)","Metabolite 23","LGG 1-oleoyl-gpc (18:1) :","1-oleoylglycerophosphocholine"
"740","1-oleoyl-gpe (18:1)","Metabolite 24","LGG 1-oleoyl-gpe (18:1) :","1-oleoylglycerophosphoethanolamine"
"741","1-palmitoleoyl-gpc* (16:1)*","Metabolite 719","LGG 1-palmitoleoyl-gpc* (16:1)* :","1-palmitoleoyl-gpc* (16:1)*"
"742","1-palmitoylglycerol (16:0)","Metabolite 29","LGG 1-palmitoylglycerol (16:0) :","1-palmitoylglycerol (1-monopalmitin)"
"743","1-palmitoyl-gpc (16:0)","Metabolite 30","LGG 1-palmitoyl-gpc (16:0) :","1-palmitoylglycerophosphocholine"
"744","1-palmitoyl-gpe (16:0)","Metabolite 31","LGG 1-palmitoyl-gpe (16:0) :","1-palmitoylglycerophosphoethanolamine"
"745","1-palmitoyl-gpi* (16:0)*","Metabolite 720","LGG 1-palmitoyl-gpi* (16:0)* :","1-palmitoyl-gpi* (16:0)*"
"746","1-stearoylglycerol (18:0)","Metabolite 35","LGG 1-stearoylglycerol (18:0) :","1-stearoylglycerol (1-monostearin)"
"747","1-stearoyl-gpc (18:0)","Metabolite 36","LGG 1-stearoyl-gpc (18:0) :","1-stearoylglycerophosphocholine"
"748","1-stearoyl-gpe (18:0)","Metabolite 37","LGG 1-stearoyl-gpe (18:0) :","1-stearoylglycerophosphoethanolamine"
"749","1-stearoyl-gpi (18:0)","Metabolite 721","LGG 1-stearoyl-gpi (18:0) :","1-stearoyl-gpi (18:0)"
"750","2-arachidonoyl-gpc* (20:4)*","Metabolite 722","LGG 2-arachidonoyl-gpc* (20:4)* :","2-arachidonoyl-gpc* (20:4)*"
"751","2-arachidonoyl-gpe* (20:4)*","Metabolite 723","LGG 2-arachidonoyl-gpe* (20:4)* :","2-arachidonoyl-gpe* (20:4)*"
"752","2-docosahexaenoyl-gpc* (22:6)*","Metabolite 724","LGG 2-docosahexaenoyl-gpc* (22:6)* :","2-docosahexaenoyl-gpc* (22:6)*"
"753","2-linoleoyl-gpc* (18:2)*","Metabolite 725","LGG 2-linoleoyl-gpc* (18:2)* :","2-linoleoyl-gpc* (18:2)*"
"754","2-methylbutyroylcarnitine (c5)","Metabolite 64","LGG 2-methylbutyroylcarnitine (c5) :","2-methylbutyroylcarnitine"
"755","2-myristoyl-gpc* (14:0)*","Metabolite 726","LGG 2-myristoyl-gpc* (14:0)* :","2-myristoyl-gpc* (14:0)*"
"756","2-myristoylglycerophosphoethanolamine*","Metabolite 727","LGG 2-myristoylglycerophosphoethanolamine* :","2-myristoylglycerophosphoethanolamine*"
"757","2-oleoyl-gpc* (18:1)*","Metabolite 728","LGG 2-oleoyl-gpc* (18:1)* :","2-oleoyl-gpc* (18:1)*"
"758","2-oleoyl-gpe* (18:1)*","Metabolite 729","LGG 2-oleoyl-gpe* (18:1)* :","2-oleoyl-gpe* (18:1)*"
"759","2-palmitoleoyl-gpc* (16:1)*","Metabolite 730","LGG 2-palmitoleoyl-gpc* (16:1)* :","2-palmitoleoyl-gpc* (16:1)*"
"760","2-palmitoleoyl-gpe* (16:1)*","Metabolite 731","LGG 2-palmitoleoyl-gpe* (16:1)* :","2-palmitoleoyl-gpe* (16:1)*"
"761","2-palmitoylglycerol (16:0)","Metabolite 71","LGG 2-palmitoylglycerol (16:0) :","2-palmitoylglycerol (2-monopalmitin)"
"762","2-palmitoyl-gpc* (16:0)*","Metabolite 732","LGG 2-palmitoyl-gpc* (16:0)* :","2-palmitoyl-gpc* (16:0)*"
"763","2-palmitoyl-gpe* (16:0)*","Metabolite 733","LGG 2-palmitoyl-gpe* (16:0)* :","2-palmitoyl-gpe* (16:0)*"
"764","2-stearoyl-gpc* (18:0)*","Metabolite 75","LGG 2-stearoyl-gpc* (18:0)* :","2-stearoylglycerophosphocholine*"
"765","3-(4-hydroxyphenyl)lactate (hpla)","Metabolite 77","LGG 3-(4-hydroxyphenyl)lactate (hpla) :","3-(4-hydroxyphenyl)lactate"
"766","3-phosphoserine","Metabolite 734","LGG 3-phosphoserine :","3-phosphoserine"
"767","7-hoca","Metabolite 114","LGG 7-hoca :","7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca)"
"768","acetylcarnitine (c2)","Metabolite 117","LGG acetylcarnitine (c2) :","acetylcarnitine"
"769","acetylphosphate","Metabolite 735","LGG acetylphosphate :,OV:acetylphosphate","acetylphosphate"
"770","2'-amp","Metabolite 121","LGG 2'-amp :","adenosine 2'-monophosphate (2'-amp)"
"771","3'-amp","Metabolite 122","LGG 3'-amp :","adenosine 3'-monophosphate (3'-amp)"
"772","amp","Metabolite 123","LGG amp :","adenosine 5'-monophosphate (amp)"
"773","arabinose","Metabolite 736","LGG arabinose :,OV:arabinose","arabinose"
"774","betaine aldehyde","Metabolite 737","LGG betaine aldehyde :","betaine aldehyde"
"775","butyrylcarnitine (c4)","Metabolite 176","LGG butyrylcarnitine (c4) :","butyrylcarnitine"
"776","carbamazepine 10,11-epoxide*","Metabolite 738","LGG carbamazepine 10,11-epoxide* :","carbamazepine 10,11-epoxide*"
"777","carbamazepine*","Metabolite 739","LGG carbamazepine* :","carbamazepine*"
"778","phosphocholine","Metabolite 188","LGG phosphocholine :","choline phosphate"
"779","vaccenate (18:1n7)","Metabolite 191","LGG vaccenate (18:1n7) :","cis-vaccenate (18:1n7)"
"780","cysteine sulfinic acid","Metabolite 740","LGG cysteine sulfinic acid :,OV:cysteine sulfinic acid","cysteine sulfinic acid"
"781","cdp-choline","Metabolite 741","LGG cdp-choline :,PAAD:cdp-choline","cdp-choline"
"782","dehydroascorbate","Metabolite 742","LGG dehydroascorbate :,OV:dehydroascorbate","dehydroascorbate"
"783","dihomolinoleate (20:2n6)","Metabolite 211","LGG dihomolinoleate (20:2n6) :","dihomo-linoleate (20:2n6)"
"784","dihomolinolenate (20:3n3 or 3n6)","Metabolite 212","LGG dihomolinolenate (20:3n3 or 3n6) :","dihomo-linolenate (20:3n3 or n6)"
"785","dihydroxyacetone phosphate (dhap)","Metabolite 743","LGG dihydroxyacetone phosphate (dhap) :","dihydroxyacetone phosphate (dhap)"
"786","dimethylallyl pyrophosphate (dmapp)","Metabolite 744","LGG dimethylallyl pyrophosphate (dmapp) :","dimethylallyl pyrophosphate (dmapp)"
"787","dimethylarginine (adma + sdma)","Metabolite 214","LGG dimethylarginine (adma + sdma) :","dimethylarginine (sdma + adma)"
"788","diphenhydramine","Metabolite 745","LGG diphenhydramine :,PAADHussain1:diphenhydramine","diphenhydramine"
"789","eicosenoate (20:1n9 or 1n11)","Metabolite 223","LGG eicosenoate (20:1n9 or 1n11) :","eicosenoate (20:1n9 or 11)"
"790","fructose 6-phosphate","Metabolite 233","LGG fructose 6-phosphate :","fructose-6-phosphate"
"791","galactosylsphingosine","Metabolite 747","LGG galactosylsphingosine :","galactosylsphingosine"
"792","glucose 6-phosphate","Metabolite 251","LGG glucose 6-phosphate :","glucose-6-phosphate (g6p)"
"793","glutaroylcarnitine (c5)","Metabolite 257","LGG glutaroylcarnitine (c5) :","glutarylcarnitine (c5)"
"794","hexanoylcarnitine (c6)","Metabolite 287","LGG hexanoylcarnitine (c6) :","hexanoylcarnitine"
"795","hydroxyisovaleroylcarnitine (c5)","Metabolite 748","LGG hydroxyisovaleroylcarnitine (c5) :","hydroxyisovaleroylcarnitine (c5)"
"796","isobar: 2-propylpentanoic acid, 2-ethylhexanoic acid","Metabolite 749","LGG isobar: 2-propylpentanoic acid, 2-ethylhexanoic acid :,PAADHussain1:isobar: 2-propylpentanoic acid, 2-ethylhexanoic acid","isobar: 2-propylpentanoic acid, 2-ethylhexanoic acid"
"797","isobutyrylcarnitine (c4)","Metabolite 750","LGG isobutyrylcarnitine (c4) :","isobutyrylcarnitine (c4)"
"798","isovalerylcarnitine (c5)","Metabolite 324","LGG isovalerylcarnitine (c5) :","isovalerylcarnitine"
"799","levulinate (4-oxovalerate)","Metabolite 751","LGG levulinate (4-oxovalerate) :","levulinate (4-oxovalerate)"
"800","linolenate (18:3n3 or 3n6)","Metabolite 344","LGG linolenate (18:3n3 or 3n6) :","linolenate [alpha or gamma; (18:3n3 or 6)]"
"801","mannose 6-phosphate","Metabolite 360","LGG mannose 6-phosphate :","mannose-6-phosphate"
"802","methyl palmitate (15 or 2)","Metabolite 752","LGG methyl palmitate (15 or 2) :,PAADHussain1:methyl palmitate (15 or 2)","methyl palmitate (15 or 2)"
"803","3-methylglutaroylcarnitine (c6)","Metabolite 372","LGG 3-methylglutaroylcarnitine (c6) :","methylglutaroylcarnitine"
"804","1-methyladenosine","Metabolite 381","LGG 1-methyladenosine :,PAAD:1-methyladenosine","n1-methyladenosine"
"805","n-acetylglutamate","Metabolite 753","LGG n-acetylglutamate :,OV:n-acetylglutamate","n-acetylglutamate"
"806","n-acetylhistidine","Metabolite 754","LGG n-acetylhistidine :","n-acetylhistidine"
"807","nad+","Metabolite 412","LGG nad+ :,PAAD:nad+","nicotinamide adenine dinucleotide (nad+)"
"808","oleoylcarnitine (c18)","Metabolite 421","LGG oleoylcarnitine (c18) :","oleoylcarnitine"
"809","palmitoyl ethanolamide","Metabolite 755","LGG palmitoyl ethanolamide :","palmitoyl ethanolamide"
"810","palmitoylcarnitine (c16)","Metabolite 756","LGG palmitoylcarnitine (c16) :","palmitoylcarnitine (c16)"
"811","pantothenate (vitamin b5)","Metabolite 429","LGG pantothenate (vitamin b5) :","pantothenate"
"812","phosphoethanolamine (pe)","Metabolite 454","LGG phosphoethanolamine (pe) :","phosphoethanolamine"
"813","prolylhydroxyproline","Metabolite 461","LGG prolylhydroxyproline :","pro-hydroxy-pro"
"814","propionylcarnitine (c3)","Metabolite 465","LGG propionylcarnitine (c3) :","propionylcarnitine"
"815","ribose 5-phosphate","Metabolite 757","LGG ribose 5-phosphate :,PAADHussain1:ribose 5-phosphate,PAADHussain2:ribose 5-phosphate","ribose 5-phosphate"
"816","sphingomyelin","Metabolite 663","LGG sphingomyelin :","stearoyl sphingomyelin"
"817","stearoylcarnitine (c18)","Metabolite 506","LGG stearoylcarnitine (c18) :","stearoylcarnitine"
"818","succinylcarnitine (c4)","Metabolite 758","LGG succinylcarnitine (c4) :","succinylcarnitine (c4)"
"819","sucrose","Metabolite 759","LGG sucrose :","sucrose"
"820","tiglyl carnitine (c5)","Metabolite 714","LGG tiglyl carnitine (c5) :","tiglyl carnitine"
"821","hydroxyproline","Metabolite 524","LGG hydroxyproline :,PAAD:hydroxyproline,PRAD:hydroxyproline","trans-4-hydroxyproline"
"822","triethanolamine","Metabolite 760","LGG triethanolamine :","triethanolamine"
"823","trizma acetate","Metabolite 761","LGG trizma acetate :,OV:trizma acetate","trizma acetate"
"824","undecanoate (11:0)","Metabolite 762","LGG undecanoate (11:0) :,OV:undecanoate (11:0),PAADHussain1:undecanoate (11:0),PAADHussain2:undecanoate (11:0)","undecanoate (11:0)"
"825","valerylcarnitine (c5)","Metabolite 549","LGG valerylcarnitine (c5) :","valerylcarnitine"
"826","1,2-dipalmitoylglycerol","Metabolite 763","OV 1,2-dipalmitoylglycerol :,PAADHussain1:1,2-dipalmitoylglycerol","1,2-dipalmitoylglycerol"
"827","4-androsten-3beta,17beta-diol disulfate 2*","Metabolite 764","OV 4-androsten-3beta,17beta-diol disulfate 2* :","4-androsten-3beta,17beta-diol disulfate 2*"
"828","5-dodecenoate (12:1n7)","Metabolite 765","OV 5-dodecenoate (12:1n7) :,PAADHussain1:5-dodecenoate (12:1n7)","5-dodecenoate (12:1n7)"
"829","alpha-hydroxyisocaproate","Metabolite 766","OV alpha-hydroxyisocaproate :","alpha-hydroxyisocaproate"
"830","biliverdin","Metabolite 767","OV biliverdin :,PAADHussain2:biliverdin,PRAD:biliverdin","biliverdin"
"831","galactitol (dulcitol)","Metabolite 768","OV galactitol (dulcitol) :","galactitol (dulcitol)"
"832","lignocerate (24:0)","Metabolite 769","OV lignocerate (24:0) :","lignocerate (24:0)"
"833","meprobamate*","Metabolite 770","OV meprobamate* :","meprobamate*"
"834","n-acetylputrescine","Metabolite 771","OV n-acetylputrescine :,PRADLODA:n-acetylputrescine","n-acetylputrescine"
"835","o-cresol sulfate","Metabolite 772","OV o-cresol sulfate :","o-cresol sulfate"
"836","ofloxacin","Metabolite 773","OV ofloxacin :,PRAD:ofloxacin","ofloxacin"
"837","orotate","Metabolite 774","OV orotate :","orotate"
"838","oxamate","Metabolite 775","OV oxamate :","oxamate"
"839","phenylacetate","Metabolite 776","OV phenylacetate :","phenylacetate"
"840","progesterone","Metabolite 777","OV progesterone :","progesterone"
"841","saccharin","Metabolite 778","OV saccharin :","saccharin"
"842","taurocholenate sulfate*","Metabolite 779","OV taurocholenate sulfate* :,PAADHussain1:taurocholenate sulfate*,PAADHussain2:taurocholenate sulfate*","taurocholenate sulfate*"
"843","thromboxane b2","Metabolite 780","OV thromboxane b2 :,PAADHussain2:thromboxane b2","thromboxane b2"
"844","tricosanoate (23:0)","Metabolite 781","OV tricosanoate (23:0) :","tricosanoate (23:0)"
"845","2-aminooctanoic acid","Metabolite 782","PAAD 2-aminooctanoic acid :","2-aminooctanoic acid"
"846","2-dehydro-d-gluconate","Metabolite 783","PAAD 2-dehydro-d-gluconate :","2-dehydro-d-gluconate"
"847","4-aminobutyrate","Metabolite 238","PAAD 4-aminobutyrate :","gamma-aminobutyrate (gaba)"
"848","6-phospho-d-gluconate","Metabolite 112","PAAD 6-phospho-d-gluconate :","6-phosphogluconate"
"849","a-ketoglutarate","Metabolite 627","PAAD a-ketoglutarate :,PRAD:a-ketoglutarate","alpha-ketoglutarate"
"850","acetyl-coa","Metabolite 784","PAAD acetyl-coa :","acetyl-coa"
"851","acetylcarnitine dl","Metabolite 117","PAAD acetylcarnitine dl :","acetylcarnitine"
"852","acetyllysine","Metabolite 386","PAAD acetyllysine :","n6-acetyllysine"
"853","aconitate","Metabolite 190","PAAD aconitate :,PRAD:aconitate","cis-aconitate"
"854","adenosine 5'-phosphosulfate","Metabolite 785","PAAD adenosine 5'-phosphosulfate :","adenosine 5'-phosphosulfate"
"855","adp","Metabolite 682","PAAD adp :","adenosine 5'-diphosphate (adp)"
"856","adp-d-glucose","Metabolite 786","PAAD adp-d-glucose :","adp-d-glucose"
"857","allantoin","Metabolite 787","PAAD allantoin :","allantoin"
"858","aminoadipic acid","Metabolite 39","PAAD aminoadipic acid :","2-aminoadipate"
"859","anthranilate","Metabolite 788","PAAD anthranilate :","anthranilate"
"860","ascorbic acid","Metabolite 159","PAAD ascorbic acid :","ascorbate (vitamin c)"
"861","atp","Metabolite 789","PAAD atp :","atp"
"862","cdp","Metabolite 790","PAAD cdp :","cdp"
"863","cdp-ethanolamine","Metabolite 791","PAAD cdp-ethanolamine :","cdp-ethanolamine"
"864","cholesteryl sulfate","Metabolite 792","PAAD cholesteryl sulfate :","cholesteryl sulfate"
"865","cmp","Metabolite 207","PAAD cmp :","cytidine 5'-monophosphate (5'-cmp)"
"866","creatine phosphate","Metabolite 793","PAAD creatine phosphate :","creatine phosphate"
"867","cyclic-amp","Metabolite 794","PAAD cyclic-amp :","cyclic-amp"
"868","cytidine_act","Metabolite 795","PAAD cytidine_act :","cytidine_act"
"869","d-gluconate","Metabolite 248","PAAD d-gluconate :","gluconate"
"870","d-glucono-delta-lactone-6-phosphate","Metabolite 796","PAAD d-glucono-delta-lactone-6-phosphate :","d-glucono-delta-lactone-6-phosphate"
"871","d-glucuronic acid-potential","Metabolite 797","PAAD d-glucuronic acid-potential :","d-glucuronic acid-potential"
"872","d-glyceraldehdye-3-phosphate","Metabolite 798","PAAD d-glyceraldehdye-3-phosphate :","d-glyceraldehdye-3-phosphate"
"873","d-mannose/l-sorbose-potential-1","Metabolite 799","PAAD d-mannose/l-sorbose-potential-1 :","d-mannose/l-sorbose-potential-1"
"874","d-sedoheptulose-1/7-phosphate","Metabolite 800","PAAD d-sedoheptulose-1/7-phosphate :","d-sedoheptulose-1/7-phosphate"
"875","dgdp","Metabolite 801","PAAD dgdp :","dgdp"
"876","dgtp","Metabolite 802","PAAD dgtp :","dgtp"
"877","dihydroxyacetone phosphate","Metabolite 743","PAAD dihydroxyacetone phosphate :","dihydroxyacetone phosphate (dhap)"
"878","dtmp","Metabolite 803","PAAD dtmp :","dtmp"
"879","fad","Metabolite 230","PAAD fad :","flavin adenine dinucleotide (fad)"
"880","fructose-1,6-bisphosphate","Metabolite 804","PAAD fructose-1,6-bisphosphate :","fructose-1,6-bisphosphate"
"881","gdp","Metabolite 805","PAAD gdp :","gdp"
"882","glucose-1-phosphate","Metabolite 250","PAAD glucose-1-phosphate :","glucose 1-phosphate"
"883","glucose-6-phosphate","Metabolite 251","PAAD glucose-6-phosphate :","glucose-6-phosphate (g6p)"
"884","glutathione","Metabolite 259","PAAD glutathione :","glutathione, reduced (gsh)"
