"","KIRC","BRCA","BLCA","BRCATang","LGG","OV","PAAD","PAADHussain1","PAADHussain2","PRAD","PRADLODA","TestStatistic","P-value","AdjustedP-Value","NumStudies","NumPositiveCor","NumNegativeCor"
"Cytidine-5'-Diphosphoethanolamine",NA,NA,NA,0.024482967217091,NA,NA,NA,NA,NA,NA,NA,7.41955523766969,0.024482967217091,0.0671724672300595,1,0,0
"Delta-Tocopherol",NA,NA,NA,NA,NA,0.323014010961193,NA,NA,NA,NA,NA,2.26011915822285,0.323014010961193,0.491285674523626,1,0,0
"Deoxycholate",NA,NA,NA,0.663110156789275,NA,NA,NA,NA,NA,NA,0.178217442494514,4.27113008153329,0.370554166469689,0.536297244123864,2,0,0
"Gamma-Glutamylmethionine",NA,NA,NA,0.421348398599917,NA,NA,NA,NA,NA,NA,0.342977353156448,3.86877219438187,0.424056816311295,0.58136526803004,2,0,0
"Heptaethylene Glycol",NA,NA,NA,0.437576278324671,0.343877727513213,NA,NA,NA,NA,NA,NA,3.78794673198913,0.435464090882637,0.588851442298013,2,0,0
"Heptanoate (7:0)",NA,NA,NA,0.18510000678197,0.639933817158101,0.839371102235426,NA,0.753391587068605,0.234524262623659,NA,NA,8.08343655660808,0.620687155969455,0.733171529737061,5,0,0
"Hexaethylene Glycol",NA,NA,NA,0.665466349842571,0.359549765450262,NA,NA,NA,NA,NA,NA,2.86033977584869,0.581462544892031,0.703918671176586,2,0,0
"Inosine 5'-Monophosphate (Imp)",NA,NA,NA,0.689107770909474,NA,NA,NA,NA,NA,NA,NA,0.744715207571838,0.689107770909474,0.794315064178096,1,0,0
"Isobar: Udp-Acetylglucosamine, Udp-Acetylgalactosamine",NA,NA,NA,0.0879560393113996,NA,NA,NA,NA,NA,NA,NA,4.86183628520358,0.0879560393113996,0.186187316860112,1,0,0
"Isoleucylglutamine",NA,NA,NA,0.88776371029567,NA,NA,NA,NA,0.773439456974835,NA,NA,0.751915093932494,0.944775769660471,0.960681085648021,2,0,0
"Lathosterol",NA,NA,NA,0.501152067303129,NA,NA,NA,NA,NA,NA,NA,1.38169139280257,0.501152067303129,0.642211842965537,1,0,0
"Mead Acid (20:3N9)",NA,NA,NA,0.986181741330858,0.142466101069276,NA,NA,NA,NA,NA,NA,3.9251316286687,0.416232994610419,0.576616350331865,2,0,0
"Methionylthreonine",NA,NA,NA,0.780580598650855,NA,NA,NA,NA,NA,NA,NA,0.49543455790054,0.780580598650855,0.861395885965498,1,0,0
"Methionylvaline",NA,NA,NA,0.143571246047384,NA,NA,NA,NA,NA,NA,NA,3.88184775771367,0.143571246047384,0.273267959913719,1,0,0
"Nonadecanoate",NA,NA,NA,0.349620324764425,NA,0.550013473332522,NA,0.245375038751908,0.948663847035181,NA,0.385066855794169,8.1214530836048,0.616974793124413,0.732607028270928,5,0,0
"Paraxanthine",NA,NA,NA,0.0716161166471602,NA,NA,NA,NA,0.399717081912701,0.41085298508831,0.675540249752012,9.67039156414863,0.288926263191954,0.460556931151666,4,0,0
"Pentaethylene Glycol",NA,NA,NA,0.864935186711885,0.273097041981832,NA,NA,NA,NA,NA,NA,2.88605757067871,0.57707086117645,0.700839410490434,2,0,0
"Pseudoephedrine",NA,NA,NA,0.813309631256651,NA,NA,NA,NA,NA,NA,NA,0.413286783370387,0.813309631256651,0.879367479273443,1,0,0
"S-Lactoylglutathione",NA,NA,NA,0.37649570082468,NA,NA,NA,NA,0.660019637842052,NA,NA,2.78466868139583,0.594482060052204,0.71527323560066,2,0,0
"S-Methylglutathione",NA,NA,NA,0.456421059603737,NA,NA,NA,NA,NA,NA,NA,1.56867903838687,0.456421059603737,0.606529070725109,1,0,0
"Tetraethylene Glycol",NA,NA,NA,0.182194303123652,0.812237149134926,NA,NA,NA,0.80460025764138,NA,NA,4.25610837387095,0.642061765396177,0.751560671122657,3,0,0
"Thymidine 5'-Monophosphate",NA,NA,NA,0.132906857079671,NA,NA,NA,NA,NA,NA,NA,4.03621343762024,0.132906857079671,0.256745442460943,1,0,0
"Tiglyl Carnitine",NA,NA,NA,0.560157484548365,0.00803105516864155,NA,NA,0.875867615445728,NA,NA,0.161269879543901,14.7223860780351,0.064773652659959,0.14708002333314,4,1,0
"Udp-Glucose (Isobar With Udp-Galactose)",NA,NA,NA,0.393070153855892,NA,NA,NA,NA,NA,NA,NA,1.86753434900893,0.393070153855892,0.556439936552247,1,0,0
"Uridine 5'-Triphosphate (Utp)",NA,NA,NA,0.568087743841351,NA,NA,NA,NA,NA,NA,NA,1.13095878719529,0.568087743841351,0.693648916334588,1,0,0
"Valerate",NA,NA,NA,0.0841442894906257,NA,NA,NA,NA,NA,NA,NA,4.95044444344391,0.0841442894906257,0.179798882732328,1,0,0
"Anthranilate",NA,NA,NA,NA,NA,NA,0.815521744711983,NA,NA,NA,NA,0.407854386013604,0.815521744711983,0.879838795294973,1,0,0
"Atp",NA,NA,NA,NA,NA,NA,0.304584607033001,NA,NA,NA,0.878777089667346,2.63606076729634,0.620448589498374,0.733171529737061,2,0,0
"Camp",NA,NA,NA,NA,NA,NA,0.156418655325948,NA,NA,NA,NA,3.710438356813,0.156418655325948,0.29159527103973,1,0,0
"Cdp",NA,NA,NA,NA,NA,NA,0.827127582635289,NA,NA,NA,NA,0.379592648460759,0.827127582635289,0.885789113318643,1,0,0
"Dihydroxyacetone Phosphate",NA,NA,NA,NA,0.00378950049206352,NA,0.107006665924452,NA,NA,NA,NA,15.6207704259287,0.00357262717862538,0.0132655746878467,2,0,1
"Dtmp",NA,NA,NA,NA,NA,NA,0.410076778676724,NA,NA,NA,NA,1.78282174350103,0.410076778676724,0.571583940740173,1,0,0
"Gdp",NA,NA,NA,NA,NA,NA,0.386921374105602,NA,NA,NA,NA,1.89906754855897,0.386921374105602,0.551886904039368,1,0,0
"Gmp",NA,NA,NA,NA,NA,NA,0.507836782013051,NA,NA,NA,0.408389890418325,3.14625625079133,0.533654956776679,0.671515820610654,2,0,0
"Iso-Citrate",NA,NA,NA,NA,NA,NA,0.238803772844239,NA,NA,NA,0.9242207216321,3.02183491609977,0.554178051895548,0.683109272132472,2,0,0
"Nadp+",NA,NA,NA,NA,NA,NA,0.438296004021979,NA,NA,NA,NA,1.64972157718382,0.438296004021979,0.590038899916661,1,0,0
"Ribose 5-Phosphate",NA,NA,NA,NA,0.242771461699894,NA,NA,0.0890389127417228,0.0856095833257364,NA,NA,12.584549190712,0.0501287616515634,0.120788984192331,3,0,0
"Utp",NA,NA,NA,NA,NA,NA,0.626453451177752,NA,NA,NA,NA,0.935361614404934,0.626453451177752,0.738555366051988,1,0,0
"1-Arachidonoyl-Gpi* (20:4)*",NA,NA,NA,NA,0.0312613149121268,NA,NA,NA,NA,NA,NA,6.93074778229159,0.0312613149121268,0.0823335793906595,1,0,0
"1-Palmitoleoyl-Gpc* (16:1)*",NA,NA,NA,NA,0.0120659681698141,NA,NA,NA,NA,NA,NA,8.83473267394701,0.0120659681698141,0.0374375587734642,1,0,1
"1-Palmitoyl-Gpi* (16:0)*",NA,NA,NA,NA,0.10075152397333,NA,NA,NA,NA,NA,NA,4.59019590396718,0.10075152397333,0.206051649480445,1,0,0
"1-Stearoyl-Gpi (18:0)",NA,NA,NA,NA,0.122242672326447,NA,NA,NA,NA,NA,NA,4.20349418498719,0.122242672326447,0.241816290671968,1,0,0
"2-Arachidonoyl-Gpc* (20:4)*",NA,NA,NA,NA,0.348733914271056,NA,NA,NA,NA,NA,NA,2.10689214172853,0.348733914271056,0.513698340806837,1,0,0
"2-Arachidonoyl-Gpe* (20:4)*",NA,NA,NA,NA,0.43020759547493,NA,NA,NA,NA,NA,NA,1.68697481324225,0.43020759547493,0.586224367562726,1,0,0
"2-Docosahexaenoyl-Gpc* (22:6)*",NA,NA,NA,NA,0.693247197674716,NA,NA,NA,NA,NA,NA,0.732737273591174,0.693247197674716,0.795040457080117,1,0,0
"2-Linoleoyl-Gpc* (18:2)*",NA,NA,NA,NA,0.498746408052548,NA,NA,NA,NA,NA,NA,1.3913150254073,0.498746408052548,0.640034342345055,1,0,0
"2-Myristoyl-Gpc* (14:0)*",NA,NA,NA,NA,0.812088516229385,NA,NA,NA,NA,NA,NA,0.416291869253842,0.812088516229385,0.879367479273443,1,0,0
"2-Myristoylglycerophosphoethanolamine*",NA,NA,NA,NA,0.0659307306070363,NA,NA,NA,NA,NA,NA,5.43830124872317,0.0659307306070363,0.148960703067269,1,0,0
"2-Oleoyl-Gpc* (18:1)*",NA,NA,NA,NA,0.0601069858051225,NA,NA,NA,NA,NA,NA,5.62325841567557,0.0601069858051225,0.138920737600615,1,0,0
"2-Oleoyl-Gpe* (18:1)*",NA,NA,NA,NA,0.00449057533246305,NA,NA,NA,NA,NA,NA,10.8115488980614,0.00449057533246305,0.0160808745107175,1,0,1
"2-Palmitoleoyl-Gpc* (16:1)*",NA,NA,NA,NA,0.0991898486661781,NA,NA,NA,NA,NA,NA,4.62143920384352,0.0991898486661781,0.20424091566263,1,0,0
"2-Palmitoleoyl-Gpe* (16:1)*",NA,NA,NA,NA,0.00545688883316256,NA,NA,NA,NA,NA,NA,10.4217529248105,0.00545688883316256,0.0191189734340092,1,0,1
"2-Palmitoyl-Gpc* (16:0)*",NA,NA,NA,NA,0.338905553541045,NA,NA,NA,NA,NA,NA,2.16406762708501,0.338905553541045,0.50501386761215,1,0,0
"2-Palmitoyl-Gpe* (16:0)*",NA,NA,NA,NA,0.00157013632331089,NA,NA,NA,NA,NA,NA,12.9131856665142,0.00157013632331089,0.00677401670914126,1,0,1
"3-Phosphoserine",NA,NA,NA,NA,0.00087312519073092,NA,NA,NA,NA,NA,NA,14.0868632190136,0.000873125190730921,0.00409871203524463,1,0,1
"Acetylphosphate",NA,NA,NA,NA,0.115984336428895,0.34209437006425,NA,NA,NA,NA,NA,6.45393754380217,0.167715927567501,0.305121747743284,2,0,0
"Arabinose",NA,NA,NA,NA,0.00214614484846544,0.676266975932528,NA,NA,NA,NA,NA,13.0704989723808,0.0109364115864126,0.0342850826895842,2,0,1
"Betaine Aldehyde",NA,NA,NA,NA,0.999768206560123,NA,NA,NA,NA,NA,NA,0.000463640616257672,0.999768206560123,0.999768206560123,1,0,0
"Carbamazepine 10,11-Epoxide*",NA,NA,NA,NA,0.747855767734816,NA,NA,NA,NA,NA,NA,0.581090286969022,0.747855767734816,0.834647048676314,1,0,0
"Carbamazepine*",NA,NA,NA,NA,0.747855767734816,NA,NA,NA,NA,NA,NA,0.581090286969022,0.747855767734816,0.834647048676314,1,0,0
"Cysteine Sulfinic Acid",NA,NA,NA,NA,0.243055358359,1.31061045554048e-05,NA,NA,NA,NA,NA,25.3137969782279,4.35041722216116e-05,0.000317861129296614,2,1,0
"Cdp-Choline",NA,NA,NA,NA,0.104895975820097,NA,0.0757837671677604,NA,NA,NA,NA,9.66931457820294,0.0463820958857273,0.112962846431368,2,0,0
"Dehydroascorbate",NA,NA,NA,NA,0.0299644975256228,0.0386898115011722,NA,NA,NA,NA,NA,13.5198419924665,0.00899623751460401,0.0290056625915702,2,0,0
"Dimethylallyl Pyrophosphate (Dmapp)",NA,NA,NA,NA,0.0812840987622201,NA,NA,NA,NA,NA,NA,5.01960973747721,0.0812840987622201,0.176106029769016,1,0,0
"Docosapentaenoate (N6 Dpa; 22:5N6)",NA,NA,NA,NA,1.24531145029305e-05,0.0855600611816252,NA,NA,NA,NA,0.264944397586781,30.1606235611892,3.66386162240597e-05,0.000279428703776661,3,1,0
"Galactosylsphingosine",NA,NA,NA,NA,0.210904727895407,NA,NA,NA,NA,NA,NA,3.11269754807387,0.210904727895407,0.365353123275792,1,0,0
"Hydroxyisovaleroylcarnitine (C5)",NA,NA,NA,NA,0.62687536036863,NA,NA,NA,NA,NA,NA,0.93401509080178,0.62687536036863,0.738555366051988,1,0,0
"Isobar: 2-Propylpentanoic Acid, 2-Ethylhexanoic Acid",NA,NA,NA,NA,0.325082756059985,NA,NA,0.48767961085451,NA,NA,NA,3.68354423782436,0.450523843852141,0.600367068120562,2,0,0
"Isobutyrylcarnitine (C4)",NA,NA,NA,NA,0.0149379296649765,NA,NA,NA,NA,NA,NA,8.40770337104312,0.0149379296649765,0.044665888701217,1,1,0
"Levulinate (4-Oxovalerate)",NA,NA,NA,NA,0.662190713177993,NA,NA,NA,NA,NA,NA,0.824403356324899,0.662190713177993,0.771267851763575,1,0,0
"Methyl Palmitate (15 Or 2)",NA,NA,NA,NA,0.00856273359367821,NA,NA,0.00844513818291537,NA,NA,NA,19.0690003218377,0.000761786244729253,0.00361349915039112,2,1,0
"3-Methylglutaroylcarnitine (C6)",NA,NA,NA,NA,0.229179202389064,NA,NA,NA,NA,NA,NA,2.94650207654298,0.229179202389064,0.383446141781895,1,0,0
"N-Acetyl-Glutamate",NA,NA,NA,NA,0.0875500793488447,0.212459733696089,0.411244975015662,NA,NA,NA,NA,9.74622661354124,0.135753839685617,0.261131589713734,3,0,0
"N-Acetylhistidine",NA,NA,NA,NA,0.518930079688938,NA,NA,NA,NA,NA,NA,1.31197225221577,0.518930079688939,0.657791510972454,1,0,0
"Palmitoyl Ethanolamide",NA,NA,NA,NA,0.0538855775803759,NA,NA,NA,NA,NA,NA,5.84178482846182,0.0538855775803759,0.127061298923412,1,0,0
"Palmitoylcarnitine (C16)",NA,NA,NA,NA,0.886760529066412,NA,NA,NA,NA,NA,NA,0.240360623255848,0.886760529066412,0.924516731109515,1,0,0
"Sphingomyelin",NA,NA,NA,NA,0.0100107994935431,NA,NA,NA,NA,NA,NA,9.20818163871915,0.0100107994935431,0.0319358603561622,1,0,1
"Succinylcarnitine (C4)",NA,NA,NA,NA,0.0345233046938394,NA,NA,NA,NA,NA,NA,6.732241369238,0.0345233046938394,0.0891114360473463,1,0,0
"Sucrose",NA,NA,NA,NA,0.859955713113635,NA,NA,NA,NA,NA,NA,0.301748774880123,0.859955713113635,0.909124709546037,1,0,0
"Triethanolamine",NA,NA,NA,NA,0.721634581116963,NA,NA,NA,NA,NA,NA,0.652472777096114,0.721634581116963,0.813185236930309,1,0,0
"Trizma Acetate",NA,NA,NA,NA,0.0315395701711891,0.506083289036183,NA,NA,NA,NA,NA,8.27513269199129,0.0820040328201021,0.176474236900267,2,0,0
"Undecanoate (11:0)",NA,NA,NA,NA,0.924585421116667,0.67918572302368,NA,0.0182545090472614,0.903258634984525,NA,NA,9.14072001459485,0.330564504041059,0.496669055822885,4,0,0
"1,2-Dipalmitoylglycerol",NA,NA,NA,NA,NA,0.584514723133831,NA,0.976251519462232,NA,NA,NA,1.12201666101978,0.890763470161298,0.925495073355661,2,0,0
"4-Androsten-3Beta,17Beta-Diol Disulfate 2*",NA,NA,NA,NA,NA,0.962216909150676,NA,NA,NA,NA,NA,0.0770307528900183,0.962216909150676,0.971871259409712,1,0,0
"5-Dodecenoate (12:1N7)",NA,NA,NA,NA,NA,0.559652741555118,NA,0.0349430031573821,NA,NA,NA,7.86895163618052,0.0964983501135871,0.199606176262351,2,0,0
"Alpha-Hydroxyisocaproate",NA,NA,NA,NA,NA,0.147068909178262,NA,NA,NA,NA,NA,3.8337080642431,0.147068909178262,0.277592566073969,1,0,0
"Biliverdin",NA,NA,NA,NA,NA,0.568146792337834,NA,NA,0.12255856795991,0.206133280846431,NA,8.48754807779402,0.204514465569003,0.358394788792102,3,0,0
"Galactitol (Dulcitol)",NA,NA,NA,NA,NA,0.426373995653939,NA,NA,NA,NA,NA,1.70487678758484,0.426373995653939,0.582646817590451,1,0,0
"Lignocerate (24:0)",NA,NA,NA,NA,NA,0.590183214589148,NA,NA,NA,NA,NA,1.05464451417176,0.590183214589148,0.711045202683202,1,0,0
"Methylglutaroylcarnitine",NA,NA,NA,NA,NA,0.523979171268063,NA,0.710317757061711,0.000140870969317586,NA,NA,19.7120248132525,0.0031157913732795,0.0118609537150892,3,1,0
"N-Acetylputrescine",NA,NA,NA,NA,NA,0.808493000426187,NA,NA,NA,NA,0.4812296192257,1.88798800284355,0.756351260002437,0.841447631079817,2,0,0
"O-Cresol Sulfate",NA,NA,NA,NA,NA,0.543970079752267,NA,NA,NA,NA,NA,1.21772206818833,0.543970079752267,0.677628336597721,1,0,0
"Ofloxacin",NA,NA,NA,NA,NA,0.39947925666799,NA,NA,NA,0.0231714826443104,NA,9.36485278223047,0.0525995313978721,0.124583933029527,2,0,0
"Orotate",NA,NA,NA,NA,NA,0.612904142921627,NA,NA,NA,NA,NA,0.979093457948025,0.612904142921627,0.73064625458815,1,0,0
"Oxamate",NA,NA,NA,NA,NA,0.910023577511976,NA,NA,NA,NA,NA,0.188569540906127,0.910023577511976,0.937241343256007,1,0,0
"Phenylacetate",NA,NA,NA,NA,NA,0.0483713895814437,NA,NA,NA,NA,NA,6.05769352878554,0.0483713895814437,0.117491900699164,1,0,0
"Saccharin",NA,NA,NA,NA,NA,0.913630038551581,NA,NA,NA,NA,NA,0.180659122591238,0.913630038551581,0.939555976081421,1,0,0
"Taurocholenate Sulfate*",NA,NA,NA,NA,NA,NA,NA,0.916158182111435,0.585753067875991,NA,NA,1.24484641082503,0.870661189574761,0.915103292058855,2,0,0
"Thromboxane B2",NA,NA,NA,NA,NA,0.00187052809834154,NA,NA,0.167577174661238,NA,NA,16.1356915440704,0.00284238711198155,0.0109583094615119,2,1,0
"Tricosanoate (23:0)",NA,NA,NA,NA,NA,0.686288685905281,NA,NA,NA,NA,NA,0.752913829686837,0.686288685905281,0.794263755223297,1,0,0
"2-Aminooctanoic Acid",NA,NA,NA,NA,NA,NA,0.392268982189187,NA,NA,NA,NA,1.87161499090167,0.392268982189187,0.556439936552247,1,0,0
"2-Dehydro-D-Gluconate",NA,NA,NA,NA,NA,NA,0.840347309470567,NA,NA,NA,NA,0.347880017883768,0.840347309470567,0.895711367506275,1,0,0
"Acetyl-Coa",NA,NA,NA,NA,NA,NA,0.30930665598598,NA,NA,NA,NA,2.34684416001537,0.30930665598598,0.479849024526195,1,0,0
"Adenosine 5'-Phosphosulfate",NA,NA,NA,NA,NA,NA,0.662619120666309,NA,NA,NA,NA,0.823109865010736,0.662619120666309,0.771267851763575,1,0,0
"Adp-D-Glucose",NA,NA,NA,NA,NA,NA,0.395081980192781,NA,NA,NA,NA,1.85732398164721,0.395081980192781,0.556846971890847,1,0,0
"Allantoin",NA,NA,NA,NA,NA,NA,0.464167250501717,NA,NA,NA,NA,1.53502067607241,0.464167250501717,0.61212831412715,1,0,0
"Cdp-Ethanolamine",NA,NA,NA,NA,NA,NA,0.519118024663691,NA,NA,NA,NA,1.31124802767928,0.519118024663691,0.657791510972454,1,0,0
"Cholesteryl Sulfate",NA,NA,NA,NA,NA,NA,0.61884634207674,NA,NA,NA,NA,0.959796545706912,0.61884634207674,0.733171529737061,1,0,0
"Creatine Phosphate",NA,NA,NA,NA,NA,NA,0.316225267122371,NA,NA,NA,NA,2.30260089745279,0.316225267122371,0.486417813264631,1,0,0
"Cytidine_Act",NA,NA,NA,NA,NA,NA,0.0516630937341246,NA,NA,NA,NA,5.92602321331058,0.0516630937341246,0.123261130437645,1,0,0
"D-Glucono-Delta-Lactone-6-Phosphate",NA,NA,NA,NA,NA,NA,0.810555688866159,NA,NA,NA,NA,0.420070461786593,0.810555688866159,0.879367479273443,1,0,0
"D-Glucuronic Acid-Potential",NA,NA,NA,NA,NA,NA,0.864088343910165,NA,NA,NA,NA,0.292160531018443,0.864088343910165,0.91136675155135,1,0,0
"D-Glyceraldehdye-3-Phosphate",NA,NA,NA,NA,NA,NA,0.384763096240462,NA,NA,NA,NA,1.91025493706129,0.384763096240462,0.551574944926992,1,0,0
"D-Mannose/L-Sorbose-Potential-1",NA,NA,NA,NA,NA,NA,0.0541342840887827,NA,NA,NA,NA,5.83257515372094,0.0541342840887827,0.127061298923412,1,0,0
"D-Sedoheptulose-1/7-Phosphate",NA,NA,NA,NA,NA,NA,0.0142775295485377,NA,NA,NA,NA,8.4981366756795,0.0142775295485377,0.0431181392365837,1,0,0
"Dgdp",NA,NA,NA,NA,NA,NA,0.317246673179431,NA,NA,NA,NA,2.29615131774935,0.317246673179431,0.487161840509431,1,0,0
"Dgtp",NA,NA,NA,NA,NA,NA,0.295144436357422,NA,NA,NA,NA,2.4405808553872,0.295144436357422,0.465855155644293,1,0,0
"Fructose-1,6-Bisphosphate",NA,NA,NA,NA,NA,NA,0.803520578692795,NA,NA,NA,NA,0.437504965632098,0.803520578692795,0.876063675329086,1,0,0
"Idp",NA,NA,NA,NA,NA,NA,0.494347520796821,NA,NA,NA,NA,1.40903305145659,0.494347520796821,0.636191553752727,1,0,0
"Indole",NA,NA,NA,NA,NA,NA,0.321277659593853,NA,NA,NA,NA,2.27089909315209,0.321277659593853,0.490415245721335,1,0,0
"Leucine/Isoleucine",NA,NA,NA,NA,NA,NA,0.0171220260955982,NA,NA,NA,NA,8.13477913713091,0.0171220260955982,0.0502024454453462,1,0,0
"N-Acetyl-Glucosamine-1-Phosphate",NA,NA,NA,NA,NA,NA,0.123052962178492,NA,NA,NA,NA,4.19028085893723,0.123052962178492,0.242888853450357,1,0,0
"Shikimate-3-Phosphate",NA,NA,NA,NA,NA,NA,0.494292170443891,NA,NA,NA,NA,1.40925699695859,0.494292170443891,0.636191553752727,1,0,0
"Trehalose/Sucrose",NA,NA,NA,NA,NA,NA,0.809215302287773,NA,NA,NA,NA,0.423380526954234,0.809215302287773,0.879367479273443,1,0,0
"Udp",NA,NA,NA,NA,NA,NA,0.14643832479877,NA,NA,NA,0.0302318470767977,10.8400206031429,0.0284220342925204,0.075957432186366,2,0,0
"Udp-D-Glucose",NA,NA,NA,NA,NA,NA,0.155229810156776,NA,NA,NA,NA,3.72569722784956,0.155229810156776,0.290574809921568,1,0,0
"Udp-N-Acetyl-Glucosamine",NA,NA,NA,NA,NA,NA,0.991941258486311,NA,NA,NA,0.0907437614057955,4.81561388345212,0.306745157214313,0.476691445002003,2,0,0
"Ump",NA,NA,NA,NA,NA,NA,0.122011977491084,NA,NA,NA,0.683411287807976,4.96858897043363,0.290535674987605,0.460556931151666,2,0,0
"1-Heptadecanoylglycerol (1-Monoheptadecanoin)",NA,NA,NA,NA,NA,NA,NA,0.663154146273538,NA,NA,NA,0.821495635339297,0.663154146273538,0.771267851763575,1,0,0
"1-Myristoylglycerol (1-Monomyristin)",NA,NA,NA,NA,NA,NA,NA,0.860954443522918,0.776311565002271,NA,NA,0.80583005032973,0.937664760163691,0.956671478275117,2,0,0
"1-Pentadecanoylglycerol (1-Monopentadecanoin)",NA,NA,NA,NA,NA,NA,NA,0.763920122221126,0.773646904453863,NA,NA,1.05186350525113,0.901832437591394,0.934835958296346,2,0,0
"17-Methylstearate",NA,NA,NA,NA,NA,NA,NA,0.12277554420848,0.973959385296109,NA,NA,4.24756621916553,0.373536966094656,0.538892502041016,2,0,0
"2'-Deoxycytidine",NA,NA,NA,NA,NA,NA,NA,0.387869725492827,NA,NA,NA,1.89417150955531,0.387869725492827,0.551886904039368,1,0,0
"2'-Deoxycytidine 5'-Monophosphate",NA,NA,NA,NA,NA,NA,NA,0.539714042577216,NA,NA,NA,1.23343166093657,0.539714042577216,0.676322161237839,1,0,0
"2-Myristoylglycerol (2-Monomyristin)",NA,NA,NA,NA,NA,NA,NA,0.8739912501982,0.492280829116131,NA,NA,1.68678169806826,0.793117322481184,0.868880645910463,2,0,0
"2-Stearoylglycerol (2-Monostearin)",NA,NA,NA,NA,NA,NA,NA,0.688441400557877,NA,NA,NA,0.746650152377806,0.688441400557877,0.794315064178096,1,0,0
"2-Stearoylglycerophosphoinositol*",NA,NA,NA,NA,NA,NA,NA,0.387221826608964,NA,NA,NA,1.89751510958815,0.387221826608964,0.551886904039368,1,0,0
"5-Hydroxyindoleacetate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957787455871403,0.0862587759470923,0.957787455871403,0.968477048012825,1,0,0
"9,10-Hydroxyoctadec-12(Z)-Enoic Acid",NA,NA,NA,NA,NA,NA,NA,0.941204709642281,0.290724885769627,NA,NA,2.59194497398056,0.628250697945621,0.73921445758277,2,0,0
"Adenosine-2',3'-Cyclic Monophosphate",NA,NA,NA,NA,NA,NA,NA,0.82482729688838,NA,NA,NA,0.385162503333041,0.82482729688838,0.88482167158539,1,0,0
"Chenodeoxycholate",NA,NA,NA,NA,NA,NA,NA,0.223990729909079,NA,NA,NA,2.99230122463585,0.223990729909079,0.380565456377086,1,0,0
"Decanoylcarnitine",NA,NA,NA,NA,NA,NA,NA,0.558264422415676,0.131288926505951,NA,NA,5.22655478425458,0.264831324549964,0.430359587776288,2,0,0
"Dexpanthenol",NA,NA,NA,NA,NA,NA,NA,0.00235337030291771,0.846992563426156,NA,NA,12.4359403421606,0.0143874871590445,0.0433058583591173,2,0,0
"Gamma-Glutamylthreonine*",NA,NA,NA,NA,NA,NA,NA,0.860972126014719,0.0563539352280782,NA,NA,6.05159270904296,0.195328287334378,0.345294004085371,2,0,0
"Glycoursodeoxycholate",NA,NA,NA,NA,NA,NA,NA,0.000524825973499565,0.76096572958523,NA,NA,15.6512215698069,0.00352472459895842,0.0131415657887092,2,1,0
"Hexadecanedioate",NA,NA,NA,NA,NA,NA,NA,0.0556590820175313,0.131906094927244,NA,NA,9.82835005465446,0.0434205255423335,0.106609745640526,2,0,0
"Homovanillate Sulfate",NA,NA,NA,NA,NA,NA,NA,0.710049709941591,NA,NA,NA,0.684840594790801,0.710049709941591,0.805137718657174,1,0,0
"Isoleucylleucine",NA,NA,NA,NA,NA,NA,NA,0.888224816597377,0.851414735784594,NA,NA,0.558772628432332,0.967532954390899,0.974441574180945,2,0,0
"Ketamine",NA,NA,NA,NA,NA,NA,NA,0.668962997179102,NA,NA,NA,0.804053062055383,0.668962997179102,0.776031338597012,1,0,0
"Kynurenate",NA,NA,NA,NA,NA,NA,NA,0.710049709941591,NA,0.189208774436641,NA,4.01464908864021,0.404026941431263,0.566638403926817,2,0,0
"Leucylisoleucine",NA,NA,NA,NA,NA,NA,NA,0.817929121569446,NA,NA,NA,0.401959189163387,0.817929121569446,0.880099506106791,1,0,0
"N-Acetylcysteine",NA,NA,NA,NA,NA,NA,NA,0.842255441193664,NA,NA,NA,0.343343872818465,0.842255441193664,0.896690281693842,1,0,0
"Palmitate, Methyl Ester",NA,NA,NA,NA,NA,NA,NA,0.485975345515972,0.936452431317445,NA,NA,1.57450787651185,0.813366388113847,0.879367479273443,2,0,0
"Prolylleucine",NA,NA,NA,NA,NA,NA,NA,0.701203730485429,NA,NA,NA,0.709913611609119,0.701203730485429,0.799107647572073,1,0,0
"Stearamide",NA,NA,NA,NA,NA,NA,NA,0.493381078188909,0.931928439566687,NA,NA,1.55394534857507,0.817044675964468,0.880099506106791,2,0,0
"Taurodeoxycholate",NA,NA,NA,NA,NA,NA,NA,0.276492247228588,0.398728817465383,NA,NA,4.41009249201424,0.353341691227235,0.517168937402059,2,0,0
"Tauroursodeoxycholate",NA,NA,NA,NA,NA,NA,NA,0.000637520127200197,NA,NA,NA,14.7158494187027,0.000637520127200198,0.00312212559591016,1,1,0
"Tetradecanedioate",NA,NA,NA,NA,NA,NA,NA,0.0798390145473973,0.486192850170224,NA,NA,6.49778582527761,0.164929947674659,0.303096414996432,2,0,0
"Thymidine 3'-Monophosphate",NA,NA,NA,NA,NA,NA,NA,0.401310725941016,NA,NA,NA,1.82603854815974,0.401310725941016,0.563701577833427,1,0,0
"1-Docosahexaenoylglycerol (1-Monodocosahexaenoin)",NA,NA,NA,NA,NA,NA,NA,NA,0.765060356329734,NA,NA,0.535601102209535,0.765060356329734,0.847763940789235,1,0,0
"1-Methylhistamine",NA,NA,NA,NA,NA,NA,NA,NA,0.0423425398804205,NA,NA,6.32392605469242,0.0423425398804205,0.104815139703992,1,0,0
